gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.2,0,0,8,6,14,11,2,0,0,0
0.2,0,1,6,4,7,5,0,0,3,1
0.2,0,2,6,5,6,4,1,0,1,1
0.2,0,3,2,3,7,4,0,0,0,1
0.2,0,4,7,6,4,5,0,0,1,0
0.2,0,5,9,7,7,6,0,0,2,0
0.2,0,6,13,10,11,7,2,0,1,0
0.2,0,7,4,4,9,8,0,0,1,1
0.2,0,8,5,3,12,6,1,0,1,0
0.2,0,9,4,2,5,2,3,0,1,2
0.2,0,10,9,6,5,4,2,0,1,0
0.2,0,11,8,4,7,5,0,0,4,0
0.2,0,12,9,8,9,8,0,0,1,0
0.2,0,13,3,1,7,5,2,0,1,1
0.2,0,14,6,5,6,5,0,0,1,0
0.2,0,15,9,7,8,6,2,0,0,0
0.2,0,16,8,5,9,8,2,0,1,0
0.2,0,17,9,4,3,3,4,0,1,0
0.2,0,18,2,3,8,2,0,0,1,2
0.2,0,19,7,7,5,3,0,0,0,0
0.2,0,20,8,7,7,7,0,0,1,0
0.2,0,21,8,4,11,8,4,0,0,0
0.2,0,22,12,10,9,7,1,0,1,0
0.2,0,23,6,3,7,5,3,1,1,0
0.2,0,24,7,5,8,6,0,0,2,0
0.2,0,25,4,4,6,3,0,0,1,1
0.2,0,26,6,4,7,5,1,0,1,0
0.2,0,27,8,5,6,5,2,0,1,0
0.2,0,28,2,3,3,3,0,0,1,2
0.2,0,29,10,7,10,6,0,0,3,0
0.2,0,30,11,8,7,8,1,0,2,0
0.2,0,31,11,4,9,9,4,0,3,0
0.2,0,32,10,8,9,9,1,0,1,0
0.2,0,33,12,7,5,3,3,0,2,0
0.2,0,34,8,3,7,5,3,0,2,0
0.2,0,35,4,5,9,7,1,0,0,2
0.2,0,36,5,4,6,4,1,0,0,0
0.2,0,37,10,7,8,7,2,0,1,0
0.2,0,38,4,1,8,9,1,0,2,0
0.2,0,39,7,5,2,1,1,0,1,0
0.2,0,40,7,4,12,9,2,0,1,0
0.2,0,41,9,8,12,5,0,0,1,0
0.2,0,42,6,2,7,3,3,0,1,0
0.2,0,43,14,11,6,6,2,0,1,0
0.2,0,44,4,2,4,4,3,0,1,2
0.2,0,45,11,10,6,5,1,0,0,0
0.2,0,46,8,5,4,3,3,0,0,0
0.2,0,47,14,7,5,3,2,0,5,0
0.2,0,48,7,6,6,3,1,0,0,0
0.2,0,49,5,5,7,5,0,0,0,0
0.2,0,50,4,3,4,2,1,0,1,1
0.2,0,51,9,7,12,6,2,0,0,0
0.2,0,52,4,3,8,6,1,0,0,0
0.2,0,53,11,7,6,3,3,0,2,1
0.2,0,54,6,4,7,5,0,0,2,0
0.2,0,55,10,9,8,6,0,0,1,0
0.2,0,56,10,8,4,6,2,0,0,0
0.2,0,57,8,5,9,3,1,0,2,0
0.2,0,58,5,5,12,6,0,0,0,0
0.2,0,59,10,6,8,7,2,0,2,0
0.2,0,60,1,2,6,3,1,0,0,2
0.2,0,61,5,5,10,5,1,0,0,1
0.2,0,62,13,10,5,2,3,0,0,0
0.2,0,63,12,5,4,2,2,0,5,0
0.2,0,64,0,2,8,3,0,0,0,2
0.2,0,65,9,7,9,5,2,0,0,0
0.2,0,66,5,3,5,2,2,0,0,0
0.2,0,67,7,4,9,5,1,0,2,0
0.2,0,68,11,7,8,5,4,0,1,1
0.2,0,69,3,5,8,9,1,0,1,4
0.2,0,70,4,7,3,4,2,0,0,5
0.2,0,71,0,1,4,3,0,0,0,1
0.2,0,72,4,4,5,4,0,0,0,0
0.2,0,73,1,3,12,5,1,0,0,3
0.2,0,74,4,3,6,6,0,0,1,0
0.2,0,75,11,9,5,4,1,0,1,0
0.2,0,76,5,4,6,5,1,0,0,0
0.2,0,77,9,8,7,5,0,0,1,0
0.2,0,78,4,3,6,4,1,0,1,1
0.2,0,79,14,12,6,3,1,0,1,0
0.2,0,80,11,6,8,3,4,0,1,0
0.2,0,81,5,2,10,6,3,0,0,0
0.2,0,82,9,7,3,3,0,0,2,0
0.2,0,83,2,4,5,5,1,0,1,4
0.2,0,84,11,8,6,5,0,0,3,0
0.2,0,85,6,6,2,3,0,0,0,0
0.2,0,86,9,3,8,5,1,0,6,1
0.2,0,87,6,5,9,6,1,0,0,0
0.2,0,88,3,3,5,6,1,0,1,2
0.2,0,89,4,1,8,6,1,0,2,0
0.2,0,90,12,12,15,12,0,0,0,0
0.2,0,91,6,5,5,5,1,0,0,0
0.2,0,92,8,6,2,2,1,0,1,0
0.2,0,93,9,7,6,5,1,0,1,0
0.2,0,94,9,9,3,3,0,0,0,0
0.2,0,95,2,3,5,5,0,0,0,1
0.2,0,96,12,9,7,4,2,0,1,0
0.2,0,97,11,8,7,3,3,0,0,0
0.2,0,98,5,4,9,5,1,0,0,0
0.2,0,99,6,4,10,6,3,0,1,2
0.2,0,100,5,4,5,5,0,0,1,0
0.2,0,101,3,1,14,10,2,0,0,0
0.2,0,102,2,1,5,4,1,0,1,1
0.2,0,103,9,5,5,4,1,0,3,0
0.2,0,104,4,5,7,3,1,0,1,3
0.2,0,105,5,2,8,5,1,0,2,0
0.2,0,106,11,7,6,4,3,0,1,0
0.2,0,107,4,3,9,8,0,0,1,0
0.2,0,108,14,11,10,8,1,0,2,0
0.2,0,109,4,5,9,5,2,0,1,4
0.2,0,110,6,3,3,2,2,0,1,0
0.2,0,111,5,4,5,6,1,0,1,1
0.2,0,112,8,5,10,7,3,0,0,0
0.2,0,113,6,5,3,1,0,0,1,0
0.2,0,114,10,8,5,1,1,0,1,0
0.2,0,115,4,3,6,4,2,0,0,1
0.2,0,116,3,1,9,8,2,0,0,0
0.2,0,117,5,3,13,9,1,0,1,0
0.2,0,118,5,2,7,3,3,0,2,2
0.2,0,119,9,5,7,5,2,0,2,0
0.2,0,120,5,3,4,2,1,0,1,0
0.2,0,121,9,4,7,5,4,0,2,1
0.2,0,122,11,6,6,6,2,0,3,0
0.2,0,123,6,5,7,5,1,0,0,0
0.2,0,124,4,2,9,7,0,0,2,0
0.2,0,125,6,5,6,6,0,0,1,0
0.2,0,126,6,3,3,3,2,0,1,0
0.2,0,127,5,5,6,5,0,0,1,1
0.2,0,128,7,4,8,6,1,0,2,0
0.2,0,129,6,6,6,7,0,0,1,1
0.2,0,130,2,3,6,4,2,0,0,3
0.2,0,131,7,4,7,5,1,0,2,0
0.2,0,132,8,5,6,6,1,0,2,0
0.2,0,133,6,4,8,5,1,0,2,1
0.2,0,134,9,4,4,3,2,0,3,0
0.2,0,135,11,3,9,5,4,0,4,0
0.2,0,136,11,8,4,3,3,0,0,0
0.2,0,137,7,2,4,4,3,0,2,0
0.2,0,138,9,5,10,8,2,0,3,1
0.2,0,139,7,3,7,3,2,0,2,0
0.2,0,140,4,1,11,11,4,1,0,0
0.2,0,141,7,4,9,8,1,0,2,0
0.2,0,142,5,4,5,4,0,0,1,0
0.2,0,143,8,7,12,9,1,0,0,0
0.2,0,144,4,3,9,7,0,0,1,0
0.2,0,145,12,7,8,7,1,0,4,0
0.2,0,146,2,5,6,4,0,0,0,3
0.2,0,147,3,4,8,7,1,0,0,2
0.2,0,148,3,3,5,3,0,0,0,0
0.2,0,149,11,10,7,4,1,0,0,0
0.2,0,150,10,7,9,6,3,0,0,0
0.2,0,151,5,3,7,7,1,0,1,0
0.2,0,152,3,4,7,4,1,0,0,2
0.2,0,153,10,6,3,3,2,0,2,0
0.2,0,154,9,4,2,2,3,0,2,0
0.2,0,155,8,5,9,8,2,0,1,0
0.2,0,156,7,6,3,5,1,0,0,0
0.2,0,157,4,4,13,6,0,0,0,0
0.2,0,158,10,6,8,7,2,0,2,0
0.2,0,159,9,6,2,3,1,0,2,0
0.2,0,160,9,3,7,8,2,0,4,0
0.2,0,161,10,6,1,1,3,0,1,0
0.2,0,162,4,3,6,5,0,0,1,0
0.2,0,163,0,3,7,6,0,0,0,3
0.2,0,164,6,4,5,4,0,0,2,0
0.2,0,165,2,2,11,10,0,0,1,1
0.2,0,166,8,5,7,5,1,0,2,0
0.2,0,167,5,4,8,8,1,0,0,0
0.2,0,168,9,9,3,1,0,0,0,0
0.2,0,169,7,5,8,5,1,0,1,0
0.2,0,170,7,3,4,3,2,0,2,0
0.2,0,171,2,5,8,1,1,0,1,5
0.2,0,172,13,6,7,4,3,0,4,0
0.2,0,173,2,2,8,6,2,0,0,2
