Id,Threshold,Type
0,0.3292675556277679,1
1,0.33549797746623533,1
2,0.11778796427061711,1
3,0.0960045202475498,0
4,0.9257709069711866,1
5,0.31676319833642597,1
6,0.46813639115338845,1
7,0.09951613706096052,1
8,0.19426339983626706,0
9,0.18869613434309407,1
10,0.1530663193773787,0
11,0.014066229931678498,0
12,0.07308597317849219,1
13,0.021613524879653956,1
14,0.9663296668324798,0
15,0.5772257698510291,1
16,0.47976393429962916,1
17,0.8663380730487332,0
18,0.8949799174866094,0
19,0.9337785969603873,1
20,0.24149084402279808,0
21,0.48644054007684623,0
22,0.17053632130229723,1
23,0.8201341796224528,1
24,0.20353737368042768,0
25,0.44040718406078017,1
26,0.2217093528456523,1
27,0.3885550105492587,0
28,0.10864452880696962,1
29,0.5215654815364693,0
30,0.20700269416688244,1
31,0.5222623556963263,1
32,0.8959884693004211,0
33,0.18138407228138198,1
34,0.40618427311766325,1
35,0.3615387821081347,0
36,0.42158996041846697,0
37,0.14046840548256445,1
38,0.9067284706223586,0
39,0.545280374884654,0
40,0.5362652695850609,0
41,0.935705116213436,1
42,0.5562449338918161,0
43,0.9678363142766933,1
44,0.32470714234273534,1
45,0.48340488873584775,1
46,0.9825438311144936,0
47,0.4536387970629513,1
48,0.8318586539125232,1
49,0.5017932832567403,0
50,0.6710949790609323,1
51,0.779916538293136,1
52,0.9604746883701165,1
53,0.15160285770671234,0
54,0.4749263060239841,0
55,0.3629844238146628,1
56,0.3603145483491226,0
57,0.7730682840077598,1
58,0.6593836406413397,1
59,0.0331782452428494,1
60,0.6840854966490547,0
61,0.9835435040255882,1
62,0.2996461311216586,1
63,0.12922814740319954,1
64,0.4051533749503602,1
65,0.5128094478909472,1
66,0.4974783296859576,0
67,0.7379490804652227,0
68,0.12304469918443472,1
69,0.06398138684383892,0
70,0.499371750430483,0
71,0.9310303906506239,0
72,0.002527932476573236,1
73,0.1677418207142617,0
74,0.2070332519183995,1
75,0.9805335759665084,0
76,0.7710195058954405,0
77,0.4646847656315417,0
78,0.9615073308706178,1
79,0.34532897775799454,1
80,0.0713733818511828,1
81,0.5658965107921335,0
82,0.16874883817970598,0
83,0.32759252420119045,0
84,0.5779104987016639,0
85,0.5776981385435151,1
86,0.38937823651264725,1
87,0.7613245455017607,0
88,0.674844244279916,0
89,0.3976975934272937,1
90,0.9800671078596818,0
91,0.528148073752248,1
92,0.06915706390527032,1
93,0.5214411868938092,0
94,0.9320311237249825,0
95,0.2539017900899868,0
96,0.2768396730555551,0
97,0.112671646107535,1
98,0.8044002857943912,1
99,0.5019070627176814,0
100,0.43386674647517665,0
101,0.204619558079581,1
102,0.14720557061390882,0
103,0.8239747656151736,0
104,0.8794590686115912,0
105,0.4058910063104655,0
106,0.512626932024219,0
107,0.8605853907281916,0
108,0.3738241446755647,0
109,0.5869350599039848,0
110,0.5290554835503072,1
111,0.3631636816566235,1
112,0.2715091626031082,0
113,0.4434047129044667,0
114,0.6660662014899874,1
115,0.4284908986968604,0
116,0.5426672997130462,1
117,0.18758144112430197,1
118,0.3686659757073104,0
119,0.1647808473848984,0
120,0.13565390339269,1
121,0.9263300557074986,0
122,0.6573917450386637,1
123,0.25107066667022004,1
124,0.3581010264989105,0
125,0.4133761710965729,1
126,0.07599104486889918,0
127,0.09400289689099361,0
128,0.46274462364135294,1
129,0.9357006538337532,1
130,0.9810070726346277,1
131,0.7856402206918724,0
132,0.45233116354812675,1
133,0.016450111593421912,1
134,0.10461785867686024,0
135,0.4057378463128043,1
136,0.7561870480017289,1
137,0.7857878310967819,0
138,0.725273640527093,0
139,0.9195211839339841,1
140,0.5124149310670276,1
141,0.2168739800655456,1
142,0.39709266788580166,0
143,0.8755393632094859,0
144,0.7145306164056425,1
145,0.644130060575389,1
146,0.853770290183932,1
147,0.41176796279492534,1
148,0.28172709051123934,1
149,0.9268263658681163,0
150,0.8826559129861864,1
151,0.552521786204309,1
152,0.835407355128758,1
153,0.37631433985401397,0
154,0.6285611711973471,1
155,0.3403949102876218,0
156,0.3447331553781414,0
157,0.010851903081599001,0
158,0.7115571550244083,0
159,0.15711580811043457,1
160,0.696007664377532,1
161,0.36110934986798315,1
162,0.8856470845024084,0
163,0.9397060720416481,0
164,0.3709175603268723,0
165,0.034898186618300575,1
166,0.4927933718493892,1
167,0.7764308178777117,1
168,0.4802041302402318,0
169,0.9122140157107557,1
170,0.7521969467796218,1
171,0.40771924822974603,1
172,0.06958076677488279,1
173,0.7566887856300307,1
174,0.18902401489900722,0
175,0.31210227334815066,1
176,0.4549903896494085,1
177,0.12399040211960077,0
178,0.39020938526996485,0
179,0.4923115846443029,1
180,0.09553100730716024,1
181,0.04089877563040567,1
182,0.9128852995814711,0
183,0.5490348191481247,1
184,0.68280179174585,1
185,0.6327636813447821,0
186,0.25644469354697164,0
187,0.4492606693081661,0
188,0.9820126021262467,1
189,0.996545631998113,0
190,0.9590030712474538,0
191,0.09290428457026989,1
192,0.15924233194090465,0
193,0.5466366096775517,0
194,0.9666623812239686,0
195,0.9345959469861107,1
196,0.20247552663145507,1
197,0.10799315361308215,0
198,0.14386586137939628,0
199,0.6861880129153511,0
200,0.6902897548957591,0
201,0.2346541254961011,0
202,0.4339307110737962,0
203,0.7755069843773413,1
204,0.04415437677608591,1
205,0.5340943823674955,1
206,0.08196343453503929,1
207,0.11606486640230151,1
208,0.8808080085839147,0
209,0.012274857405074169,0
210,0.021122827758283003,1
211,0.8650226935625459,0
212,0.9083129542256672,1
213,0.7902465619842726,0
214,0.8528987487999796,0
215,0.8608209908042886,0
216,0.9670386382881032,0
217,0.8872221207515262,1
218,0.6533626794948163,0
219,0.7504537945240158,0
220,0.9064113474025357,0
221,0.48928504490918945,1
222,0.26976010787489146,0
223,0.0046438252341298725,1
224,0.8060505184947865,1
225,0.08738285355446873,1
226,0.11151759590059107,1
227,0.41235999353822983,1
228,0.7531674278503722,0
229,0.9940516076025636,0
230,0.32510878211955785,1
231,0.5236709959533826,1
232,0.8430747972063797,0
233,0.09393044231345271,0
234,0.3788711411663944,1
235,0.8619907889201923,0
236,0.06455710893650657,1
237,0.0642202305896703,0
238,0.10730829472864234,0
239,0.18996486331200768,1
240,0.7575581457915747,1
241,0.741560256642893,0
242,0.18931194504347115,0
243,0.8502821689872115,1
244,0.8323522854260968,1
245,0.5812517344010223,0
246,0.30419128365682324,1
247,0.7259615971349407,1
248,0.11748347608868082,0
249,0.8936280146404513,1
250,0.8079390944298052,1
251,0.4940556830006232,0
252,0.13315108728890657,0
253,0.36469309628821056,0
254,0.7481767001838167,0
255,0.08341262929312221,0
256,0.6023259445287962,0
257,0.7951507078860763,1
258,0.19315105840087488,1
259,0.22702180135771988,1
260,0.8866023476899645,0
261,0.5072465717327431,0
262,0.008943137477534613,0
263,0.6020172289554161,0
264,0.13106911433646729,1
265,0.622282495967402,0
266,0.4301217435504733,1
267,0.0784795475062402,0
268,0.6144767197536388,1
269,0.5564184729741586,1
270,0.5145734646325117,1
271,0.709012293885955,0
272,0.15620793971802815,0
273,0.06261151841402512,1
274,0.8135540796788322,1
275,0.37661001234762936,0
276,0.8157834238187097,0
277,0.6885464166340904,0
278,0.34497528645210895,0
279,0.5615891868807483,0
280,0.963119428177046,1
281,0.5507264837948647,0
282,0.14967289675267748,1
283,0.24260004550527214,1
284,0.5437812630361611,0
285,0.4836906770441184,0
286,0.06974800943723969,1
287,0.2572140404932861,0
288,0.7996269179422854,0
289,0.06401312146067528,1
290,0.12313758834659994,0
291,0.2647833501572193,0
292,0.32312930326525446,1
293,0.4504934445104697,0
294,0.3015380666324131,1
295,0.774273260332953,1
296,0.0915628083534874,1
297,0.9807316197308514,0
298,0.18072959237041497,0
299,0.024102260557701927,1
300,0.44551493220839833,1
301,0.11345228175585231,0
302,0.5906281133800065,1
303,0.2571782531176563,0
304,0.23754341169494853,0
305,0.8635857966077859,0
306,0.6153114238229553,1
307,0.708408649128892,0
308,0.8216798718809382,1
309,0.1796946696779873,1
310,0.09161813800387186,1
311,0.79921321751924,1
312,0.7792064170871512,0
313,0.043888979367601166,0
314,0.8558024537504236,0
315,0.9786990451014952,1
316,0.6993648833287229,1
317,0.36078246205233466,0
318,0.041090991807446575,0
319,0.926461592991216,1
320,0.12579730872428085,1
321,0.765558717335093,0
322,0.2009482715331219,1
323,0.12818833755261128,1
324,0.14040362674923612,1
325,0.8816186704174792,1
326,0.34269895276765716,0
327,0.9031531246066331,1
328,0.5193010664247267,1
329,0.9517720608940039,1
330,0.4584382063564051,0
331,0.30344752097648064,0
332,0.9231956375017123,0
333,0.6971583522712647,0
334,0.49335096857826,1
335,0.3954657574531736,1
336,0.7411579001304984,0
337,0.05898346130286636,1
338,0.6846971852899036,1
339,0.861831901419415,0
340,0.8428949132399338,0
341,0.312247093537279,0
342,0.2690173744932881,1
343,0.06876771276986338,0
344,0.11057045892562145,1
345,0.06221235120498059,1
346,0.882907586024618,1
347,0.11197505182948453,1
348,0.008543073451094618,1
349,0.105604181628698,0
350,0.551192599980687,1
351,0.2145188250574216,1
352,0.5762691141783256,1
353,0.49233159434984985,1
354,0.5636026076218322,0
355,0.49409162243452587,1
356,0.4571149576416782,1
357,0.8361904984716353,0
358,0.24788157640371344,1
359,0.2617768674416233,1
360,0.364908582781414,1
361,0.11241974694402379,0
362,0.39830723823297665,1
363,0.7311268252045879,1
364,0.44319716226253136,1
365,0.426863794198876,0
366,0.8087803925595028,0
367,0.016647568487697884,1
368,0.9844857724445192,0
369,0.21020372226463557,1
370,0.16232879743666406,0
371,0.6288019652431542,0
372,0.35023152089325504,0
373,0.13720470780974514,0
374,0.4319734719668542,0
375,0.6250485334403237,0
376,0.05983419817900226,0
377,0.54419560661961,1
378,0.7842948516738378,1
379,0.10135163031365824,0
380,0.8032785931239887,0
381,0.2909309142444173,1
382,0.5900354205692234,1
383,0.45229686784884293,1
384,0.7853309160624999,1
385,0.3511310344050853,1
386,0.20456681792725784,0
387,0.46752873519194593,1
388,0.8038613466123717,0
389,0.6278793215300504,1
390,0.32621545384746553,0
391,0.5356883519860488,0
392,0.18311854355039414,1
393,0.5492210589023667,0
394,0.7734221237580934,0
395,0.7784334190123113,0
396,0.5270397922027056,0
397,0.7788425733886097,1
398,0.4976886746158953,1
399,0.8927515442687293,0
400,0.44881914383056876,1
401,0.5608946177590256,1
402,0.02845239006878375,1
403,0.5929018271759988,0
404,0.7772941017238229,0
405,0.483598241318577,1
406,0.14190158013946474,1
407,0.013325288497100574,1
408,0.6580768681000454,1
409,0.7335646890137549,0
410,0.8347631981042779,0
411,0.8675096688681445,0
412,0.1957366775677828,0
413,0.6992754738306712,0
414,0.5949270718386092,0
415,0.397428462041752,0
416,0.11342396686126155,0
417,0.041036555281090736,0
418,0.7482691856236027,1
419,0.027646991213264305,0
420,0.04202148897758651,1
421,0.9590633568019749,1
422,0.3172795890803216,1
423,0.042786332855908715,1
424,0.7323347047642277,0
425,0.22305192019115327,1
426,0.0364319301256919,0
427,0.2841932571355972,1
428,0.1737091764735642,0
429,0.34824224143286475,0
430,0.07085424963836362,0
431,0.8387080364426353,0
432,0.7302325668377282,1
433,0.7715587436304385,0
434,0.6239754361945954,0
435,0.039613444667588094,0
436,0.4527441400915657,1
437,0.23175770907191018,0
438,0.7130550441784823,0
439,0.8177289422898641,1
440,0.07705382345409384,1
441,0.17044640306742065,0
442,0.5055663888964574,0
443,0.685791940066607,1
444,0.6241322294574236,1
445,0.18540128773286269,0
446,0.23421553073389434,0
447,0.6450231013528688,1
448,0.4949581297550235,0
449,0.9462417070297512,1
450,0.8810547162969629,0
451,0.095653137268638,0
452,0.7509382017651356,1
453,0.6316196101874808,1
454,0.06350280710209921,0
455,0.7044355153646524,0
456,0.7103794490472907,1
457,0.17426648770616548,1
458,0.9919750666375391,0
459,0.44836549910742385,1
460,0.3690906038406382,0
461,0.5869500212728411,1
462,0.8115653431716726,0
463,0.9914139933409227,1
464,0.47772208021754947,0
465,0.26923664521165147,1
466,0.45654015648367685,0
467,0.7677945933349274,1
468,0.018859996293107972,0
469,0.46554543955682337,0
470,0.955406966002361,1
471,0.7226937161623517,1
472,0.5667125070899659,0
473,0.25832242647407533,0
474,0.47219973129867165,0
475,0.3374916870639215,1
476,0.49480451013525173,1
477,0.32398503896810515,0
478,0.6004372416329041,0
479,0.5395307463457308,1
480,0.8441322899122004,0
481,0.28091557028660885,1
482,0.850923439447186,1
483,0.9628986401958182,1
484,0.30882405084780107,0
485,0.07999441689763576,1
486,0.8124660262759724,1
487,0.33845433441426664,0
488,0.6601969767406252,0
489,0.45610548353484814,0
490,0.8372919760011285,1
491,0.7402195675129892,0
492,0.7237393984909528,0
493,0.7804935822758459,0
494,0.7823826811697092,0
495,0.2665850124859964,1
496,0.9462903998559035,1
497,0.46466072136010284,1
498,0.614599692566419,0
499,0.650296714454084,1
