Id,Type,Threshold
0,1.0,0.12757465703005177
1,0.0,0.983953746348551
2,1.0,0.048359873625145156
3,1.0,0.5227502932773551
4,0.0,0.05232633282450205
5,1.0,0.8327131905235079
6,0.0,0.5081453702823344
7,1.0,0.41585507724392046
8,0.0,0.7122064347499183
9,0.0,0.5867002113053755
10,1.0,0.24769714496948403
11,0.0,0.402263720022476
12,1.0,0.9255136569311196
13,1.0,0.132237358251852
14,0.0,0.15158353576477257
15,0.0,0.6006972629411046
16,0.0,0.23034370261424852
17,1.0,0.5711112659073346
18,0.0,0.05643659258505629
19,1.0,0.4075879052337408
20,0.0,0.4381596257892836
21,0.0,0.59463746645816
22,0.0,0.9847497104492564
23,1.0,0.9001843416275438
24,0.0,0.3282974374003692
25,0.0,0.703189933794025
26,0.0,0.6240024831273528
27,0.0,0.4484101298051856
28,1.0,0.7507647894046142
29,1.0,0.5529557255499441
30,0.0,0.05671407866929423
31,0.0,0.039709178168547465
32,0.0,0.6197012043414756
33,1.0,0.07756328657860212
34,1.0,0.08778863652695057
35,0.0,0.027876071476391373
36,1.0,0.01665809813509156
37,0.0,0.6545081342168003
38,1.0,0.0704453665488679
39,1.0,0.3286186053104271
40,1.0,0.507891483363413
41,1.0,0.1873121497977046
42,1.0,0.9733827262238859
43,1.0,0.9425036319068198
44,1.0,0.9587516888645107
45,1.0,0.6763770409477735
46,0.0,0.9101519850191635
47,0.0,0.41404747567334477
48,0.0,0.9311094712043074
49,0.0,0.23996580407973833
50,0.0,0.25054582822777116
51,1.0,0.2364749987439383
52,0.0,0.414594959172766
53,1.0,0.9671542506346611
54,1.0,0.7647945072968141
55,0.0,0.9117600076570298
56,0.0,0.6122032962902519
57,0.0,0.02957953048403772
58,0.0,0.46425477156016326
59,0.0,0.5754901252495974
60,0.0,0.004748485804750291
61,1.0,0.7941461004693928
62,1.0,0.9632437536909598
63,0.0,0.1567649172072939
64,0.0,0.3593356793922684
65,0.0,0.7731965220691501
66,0.0,0.16865467363281506
67,0.0,0.5485809063369402
68,1.0,0.6476494421125705
69,0.0,0.7686194567656877
70,0.0,0.5072170819147143
71,0.0,0.14833521470422595
72,1.0,0.3800504487699077
73,1.0,0.7941016932982746
74,1.0,0.9321158123225262
75,0.0,0.07917448576712804
76,1.0,0.217085917742612
77,0.0,0.6531810478337315
78,0.0,0.4060638503749119
79,1.0,0.5744483150170351
80,0.0,0.41983090084133845
81,0.0,0.5655275434165801
82,1.0,0.6329669847883789
83,0.0,0.8253400065723102
84,1.0,0.4307434411737915
85,0.0,0.3060740266950145
86,1.0,0.4827051540998045
87,1.0,0.5622227045556027
88,1.0,0.7631501948569716
89,1.0,0.1690496083951396
90,0.0,0.7443257874659387
91,0.0,0.1189375256003139
92,1.0,0.9347337527035893
93,1.0,0.04681178372030215
94,0.0,0.1675848154830195
95,1.0,0.08413989987431159
96,1.0,0.0320497891204049
97,0.0,0.02752906363325902
98,0.0,0.15621099272019434
99,0.0,0.0031145206165636985
100,0.0,0.5659773711048932
101,1.0,0.18108517073859365
102,1.0,0.5709977676682195
103,1.0,0.4010938104752132
104,1.0,0.7999409449392051
105,0.0,0.4247522293212297
106,1.0,0.21213669700797488
107,1.0,0.9979580106710713
108,1.0,0.9418403339636099
109,0.0,0.12439184651058521
110,0.0,0.8930753995248737
111,0.0,0.22339953820488223
112,1.0,0.1729199123980708
113,1.0,0.7232397359782203
114,0.0,0.6161455289963604
115,0.0,0.8956673069366822
116,1.0,0.21583014006800805
117,0.0,0.29092661598450165
118,0.0,0.11961028887557545
119,1.0,0.5681105650473633
120,1.0,0.825468134253819
121,1.0,0.3310401857145211
122,1.0,0.7672766408905791
123,0.0,0.3942226065787867
124,0.0,0.7529398110368547
125,0.0,0.7311765422234711
126,0.0,0.4415292117609566
127,1.0,0.02293854369605164
128,1.0,0.28353834466254757
129,1.0,0.9702197321520961
130,0.0,0.9766565482868242
131,1.0,0.5295966763398849
132,0.0,0.4586663073275443
133,0.0,0.7206701299106312
134,0.0,0.4115264723313359
135,1.0,0.11423288076880744
136,1.0,0.9681271272365933
137,0.0,0.04676783211692126
138,0.0,0.47738635552645003
139,1.0,0.4110828388641924
140,1.0,0.3614441502220087
141,0.0,0.23219556667718033
142,0.0,0.8052221399223314
143,1.0,0.5480764071361444
144,1.0,0.7628667276619776
145,0.0,0.28273481310150306
146,0.0,0.9434887486652398
147,1.0,0.3098030261210255
148,1.0,0.7852279152405546
149,0.0,0.5455861571738493
150,0.0,0.4818896452145104
151,1.0,0.513329107222447
152,0.0,0.8182012467892873
153,0.0,0.9917681729030036
154,1.0,0.32187465984532004
155,1.0,0.0031801620865612445
156,1.0,0.42722869417830467
157,1.0,0.15129289970597082
158,1.0,0.2882781910879013
159,0.0,0.7765016595899241
160,1.0,0.5080291470178487
161,1.0,0.5807783220207264
162,0.0,0.9048372165369916
163,1.0,0.31376443582921254
164,0.0,0.7641963220596392
165,1.0,0.27271864598509254
166,0.0,0.17057396561519067
167,1.0,0.029685487940285915
168,1.0,0.39284294160400735
169,1.0,0.49199121150952596
170,0.0,0.5139784604137907
171,1.0,0.5499356982148409
172,1.0,0.04507265707821795
173,0.0,0.4755527440017212
174,1.0,0.8825448087507016
175,1.0,0.702612913354294
176,1.0,0.6345664614579413
177,0.0,0.14780211912709929
178,0.0,0.4037900391350391
179,1.0,0.48998023421669756
180,1.0,0.5029244221019425
181,1.0,0.1858321084357215
182,0.0,0.17577601163542322
183,1.0,0.6397828169182067
184,1.0,0.8992177365351401
185,0.0,0.010657410264094058
186,0.0,0.5616087528735008
187,0.0,0.11655494291300217
188,0.0,0.08211408184263558
189,1.0,0.08407453565006895
190,1.0,0.1949980265191179
191,0.0,0.10806123162001091
192,1.0,0.33433471978079077
193,0.0,0.3779079891892603
194,1.0,0.16568466926484038
195,0.0,0.13759720108747442
196,1.0,0.19801457386756272
197,0.0,0.3516402835472001
