Id,Type,Threshold
0,0.0,0.5468194014061298
1,0.0,0.004782201592772983
2,0.0,0.49967195621387284
3,1.0,0.7037666751446476
4,1.0,0.36653415162683234
5,1.0,0.8032123424642638
6,0.0,0.6106964035211077
7,1.0,0.10524135042924421
8,1.0,0.6380928569907661
9,1.0,0.7566848782481045
10,1.0,0.6328677237756746
11,0.0,0.29344928131046977
12,0.0,0.24033860550508135
13,0.0,0.6849403128859016
14,1.0,0.32147343138119644
15,0.0,0.14443546166200005
16,0.0,0.22018285432670548
17,0.0,0.11869347039336897
18,1.0,0.530953079948286
19,0.0,0.4347490150445994
20,0.0,0.4739686831787845
21,1.0,0.006613889321749555
22,1.0,0.5475353179113827
23,0.0,0.9261399350574162
24,1.0,0.1944081219379259
25,1.0,0.018797164890352436
26,0.0,0.9713168555288114
27,0.0,0.3066389746001854
28,1.0,0.8933328308873127
29,0.0,0.8864764375431984
30,0.0,0.30832817028461135
31,0.0,0.007272305931459666
32,1.0,0.13872914742361597
33,1.0,0.47317789364305607
34,0.0,0.041593657647852944
35,1.0,0.7223623312113465
36,1.0,0.6610379191978484
37,1.0,0.7530039287295799
38,1.0,0.4182992481390244
39,0.0,0.575714876603757
40,0.0,0.5851426285290646
41,1.0,0.5640165679576913
42,0.0,0.046640356537679284
43,0.0,0.2982622950541717
44,0.0,0.6564491304167662
45,1.0,0.27357456990226625
46,0.0,0.49245317931605337
47,1.0,0.6961643263410074
48,1.0,0.37369721207472684
49,1.0,0.05725271140921484
50,1.0,0.05355267729952928
51,1.0,0.01901006217626766
52,1.0,0.021892892390569685
53,0.0,0.9327067592029195
54,0.0,0.8821183068157247
55,1.0,0.8820608439673052
56,0.0,0.801546294612172
57,1.0,0.1947571190919154
58,0.0,0.02436052403836131
59,1.0,0.05500962717116664
60,0.0,0.7628499856315965
61,0.0,0.31111502205243946
62,0.0,0.43964951266652086
63,1.0,0.17111900702088523
64,1.0,0.41076013830332125
65,0.0,0.7631811770320556
66,0.0,0.7361716061379628
67,0.0,0.9930809453329381
68,1.0,0.4996330046391799
69,1.0,0.973489376157266
70,0.0,0.5529684968708255
71,0.0,0.9478837089134429
72,0.0,0.6988971594471665
73,0.0,0.26348021104755903
74,1.0,0.2843223096527787
75,1.0,0.1862188224956397
76,1.0,0.2807464167013948
77,0.0,0.8903734178153379
78,1.0,0.3276000344128217
79,0.0,0.4003903365387441
80,0.0,0.05163401539733914
81,0.0,0.16058810148212865
82,1.0,0.8543761084102263
83,1.0,0.8907352926454769
84,0.0,0.8729199674345369
85,1.0,0.29061763964712073
86,1.0,0.678446478562622
87,1.0,0.36647499961885477
88,0.0,0.9322043688375118
89,0.0,0.014973696255052293
90,0.0,0.4074127265255736
91,0.0,0.7438721513615353
92,0.0,0.8520568694615525
93,0.0,0.47053593213797495
94,1.0,0.34632189541237535
95,1.0,0.24615525392399262
96,0.0,0.6138011770934204
97,0.0,0.9859597194836898
98,1.0,0.1862144836252585
99,0.0,0.6494621015754757
100,1.0,0.5772466463479596
101,0.0,0.9146791350092252
102,0.0,0.03538305216891413
103,1.0,0.7508199874464796
104,0.0,0.20417349006495666
105,1.0,0.6247636722938377
106,1.0,0.040049135326774676
107,1.0,0.757841400281129
108,0.0,0.595334329874493
109,1.0,0.40078255235338556
110,1.0,0.7861916431448052
111,0.0,0.8005292297679811
112,0.0,0.10946222549003903
113,0.0,0.5437236391712249
114,0.0,0.7892623023243608
115,1.0,0.38045224987333526
116,1.0,0.992658582202042
117,0.0,0.31727595443284273
118,1.0,0.6389678315152394
119,1.0,0.6951729022786437
120,1.0,0.7369423212192269
121,0.0,0.04698545755580996
122,0.0,0.8320095154519525
123,0.0,0.5955983092750143
124,1.0,0.9723352261874417
125,1.0,0.6328714683848037
126,0.0,0.029540984430620254
127,0.0,0.13433816939817378
128,0.0,0.7616137433444875
129,0.0,0.29249168895438704
130,1.0,0.060885523362375626
131,1.0,0.628182745414898
132,0.0,0.025913783243194932
133,0.0,0.7770808618759326
134,0.0,0.6133810841161987
135,1.0,0.9317042422904203
136,1.0,0.8437798471455072
137,1.0,0.19753315702842422
138,0.0,0.7668073897290955
139,1.0,0.2558476339658847
140,1.0,0.9285223419893002
141,0.0,0.7392176440396716
142,1.0,0.6611561461852483
143,0.0,0.2491118771056433
144,1.0,0.0957041714673571
145,1.0,0.6034205289544936
146,1.0,0.2483443877566035
147,0.0,0.5321593349685424
148,1.0,0.9770964479198657
149,0.0,0.9858597023581427
150,0.0,0.7940762414132034
151,1.0,0.7468812656232074
152,0.0,0.9117291569172603
153,1.0,0.9045334253231739
154,1.0,0.2030804979673274
155,0.0,0.018914978929047255
156,1.0,0.7517067684430832
157,1.0,0.15686688718005815
158,0.0,0.3637502913546997
159,0.0,0.5757748971289561
160,1.0,0.9378767533875364
161,0.0,0.897243363862337
162,0.0,0.3359382127523882
163,0.0,0.46201749334025155
164,0.0,0.5712943845496223
165,1.0,0.035667780605267874
166,1.0,0.8859022411395243
167,0.0,0.426385052366552
168,1.0,0.24056032218225987
169,1.0,0.04660897350835391
170,0.0,0.7145275232080069
171,0.0,0.548695623069975
172,0.0,0.0038534180360395576
173,1.0,0.22485127960126683
174,1.0,0.37219271987856306
175,1.0,0.44821732802544867
176,0.0,0.7812286540580298
177,0.0,0.5759942514975614
178,1.0,0.932656343981185
179,1.0,0.5146816824193688
180,0.0,0.8836528108357573
181,1.0,0.8915943369975989
182,1.0,0.7124919661361157
183,0.0,0.774372607328277
184,1.0,0.3360080658584518
185,1.0,0.12593331668633323
186,1.0,0.0846313021540902
187,1.0,0.10193131302820779
188,0.0,0.7811393326582303
189,0.0,0.8482278687482452
190,1.0,0.1366232962231667
191,0.0,0.04565269398780314
192,0.0,0.8143863357424974
193,1.0,0.29021580780284817
194,1.0,0.7127702787794121
195,0.0,0.1755561418836794
196,1.0,0.09098317578002824
197,1.0,0.2809804803569578
198,0.0,0.35114062877545704
199,1.0,0.3323111739418547
