Id,Type,Threshold
0,0,0.49778069929233437
1,1,0.43210491257638795
2,1,0.37310286421070626
3,0,0.5397421103259298
4,1,0.8836100039478961
5,1,0.2927424849963072
6,0,0.3983228861259813
7,0,0.17639639392498718
8,0,0.6368446826656053
9,1,0.6013094772569083
10,1,0.9707628730797596
11,1,0.5661637336547478
12,1,0.884228708305876
13,0,0.07845169312194411
14,1,0.4554275108140755
15,0,0.7932356126290677
16,1,0.32145184928254755
17,1,0.1766047155424869
18,1,0.682191284728414
19,1,0.44529047094504925
20,0,0.46693322341788523
21,0,0.3411861133742401
22,1,0.36014353870433735
23,1,0.2658104447038002
24,0,0.3060889582915143
25,1,0.2607386504362684
26,0,0.6082725657208049
27,0,0.5658226980023427
28,1,0.48974938425697534
29,1,0.2418271572488161
30,1,0.1583407203174716
31,0,0.4380607460704409
32,0,0.4407090791262137
33,0,0.8481226426943669
34,1,0.8873148574868053
35,0,0.3235939106523721
36,1,0.6819192813093451
37,0,0.07543704810360241
38,0,0.44923050596414393
39,0,0.09044451108767593
40,1,0.851453880366072
41,0,0.22754901164760044
42,0,0.5508580306203648
43,1,0.49798185068324374
44,1,0.21041307640591267
45,0,0.8115537753272491
46,1,0.7734988131798762
47,1,0.7020853025046674
48,1,0.06409990314970526
49,1,0.09697317751359702
50,0,0.061090884385594735
51,1,0.45318735635607954
52,0,0.7884569548714336
53,1,0.9881538178872155
54,1,0.7836432701621978
55,0,0.2516806300365918
56,1,0.024188623350495653
57,0,0.2307650777010346
58,0,0.7831056768402702
59,1,0.17694749665210863
60,0,0.802493934549771
61,0,0.005195451186096989
62,1,0.1978628493174459
63,0,0.9614345355523881
64,0,0.7865764722490319
65,0,0.4491192963254851
66,1,0.1141401992902823
67,0,0.9989554333129901
68,1,0.47686020812729235
69,0,0.9260357722684089
70,0,0.8087999387313853
71,1,0.08274258925913036
72,0,0.46515132455260244
73,0,0.4262633837048192
74,0,0.6212946674882847
75,0,0.7844223653057587
76,0,0.26592022002948923
77,1,0.10405620464862453
78,0,0.3065275426974793
79,1,0.9906116769921447
80,1,0.06588493430070175
81,1,0.1343865501308682
82,1,0.6155564221854799
83,0,0.5972232643730294
84,1,0.4492869313756709
85,1,0.23163208963910198
86,1,0.9941468759231308
87,0,0.7434714472856215
88,0,0.4824170434331142
89,1,0.8875750380982121
90,1,0.36745663625013947
91,1,0.44934877129181217
92,1,0.005764378614501853
93,1,0.4203732208325017
94,0,0.8827356559969897
95,0,0.7547237874921239
96,0,0.25195176273734476
97,1,0.1634644253100036
98,1,0.4569558507356414
99,1,0.3663216425274446
100,1,0.3510032880478354
101,1,0.26261374461304665
102,0,0.7749261407732075
103,0,0.013743155109238181
104,1,0.1442072264309725
105,1,0.7668353908201875
106,1,0.04515606080444534
107,0,0.2530326362721117
108,1,0.7038983901718733
109,1,0.824361021894526
110,1,0.236362144359465
111,0,0.6382736207715837
112,0,0.8702241292294111
113,0,0.11248425700468567
114,0,0.6195108640524568
115,0,0.325325252661707
116,0,0.4111778998129956
117,0,0.9875518916458236
118,0,0.18644001504313157
119,1,0.9126906474284536
120,1,0.03171032643080518
121,1,0.003573296441856333
122,1,0.6176195940660765
123,1,0.31142456534302965
124,0,0.18838361455998576
125,0,0.4939334749129596
126,0,0.5504778162318231
127,1,0.24687098843902588
128,1,0.5831745491623819
129,1,0.7604147194816689
130,0,0.2743204233349821
131,1,0.08153327056069637
132,0,0.2576360630139959
133,0,0.2767810876471062
134,1,0.7377225915494187
135,0,0.10290872999162015
136,1,0.8903248196931538
137,1,0.5983042624548803
138,1,0.543489633079805
139,0,0.6051622439013475
140,1,0.9180786794121257
141,0,0.4917875393959439
142,0,0.971534912860414
143,1,0.7494295516238221
144,1,0.42056062908407454
145,1,0.6547961620891432
146,0,0.570219571137616
147,0,0.31786893249996273
148,1,0.05504039972653829
149,0,0.4750890629953959
150,1,0.03579004066705971
151,0,0.1996222034375148
152,0,0.2968211279559789
153,1,0.33528743148173346
154,1,0.6894915381294416
155,0,0.5529357235750364
156,1,0.7355799338680925
157,1,0.972169718876887
158,1,0.5099848761962867
159,1,0.8671276884716561
160,0,0.2208348955986853
161,0,0.755848743909356
162,1,0.7690391587977469
163,1,0.7257662302684232
164,1,0.5324897078315577
165,0,0.49107707621400976
166,0,0.6365166974068335
167,0,0.9138898031865295
168,0,0.3627041810492202
169,0,0.00875332811789209
170,0,0.6072218136762725
171,0,0.33705720519639115
172,1,0.5676179899858222
173,1,0.14372338916521754
174,1,0.9722794600635376
175,1,0.29120062964613225
176,1,0.3230816310429774
177,1,0.2690199066011736
178,1,0.03794133648906661
179,1,0.7348422569799197
180,1,0.9316036189028442
181,0,0.6260928827266338
182,0,0.8844622167104498
183,1,0.9412861934964722
184,1,0.5470004395061402
185,1,0.2860631636963109
186,0,0.06439977461959145
187,1,0.2619838059179107
188,0,0.9704087471296208
189,0,0.6757240181899463
190,0,0.4345848250390356
191,1,0.8364671590308915
192,0,0.8815990181060597
193,1,0.9849094528531918
194,1,0.7056448709289619
195,0,0.9667707676695686
196,0,0.015701967559979546
197,1,0.9401293383962491
198,1,0.519868360568429
199,1,0.09670758092995513
