Id,Type,Threshold
0,0.0,0.2852250100532573
1,1.0,0.8824526729861497
2,1.0,0.8089655963352371
3,1.0,0.9218232117353181
4,1.0,0.34091103306710047
5,0.0,0.10482279994164978
6,1.0,0.6045018492194271
7,1.0,0.8440354848450856
8,1.0,0.3797746661586485
9,0.0,0.19619864523763364
10,1.0,0.7747311460140548
11,1.0,0.9757505657683568
12,1.0,0.1670244428103298
13,0.0,0.8163428210444043
14,1.0,0.34473262214008626
15,0.0,0.21618347951719807
16,0.0,0.6014037548764086
17,0.0,0.6831117172551534
18,1.0,0.010731187883785687
19,1.0,0.7833462520331913
20,0.0,0.6324200499351439
21,1.0,0.007236694173779923
22,0.0,0.005428725269556733
23,1.0,0.9688031192528237
24,0.0,0.14403820721940808
25,0.0,0.26197160822810517
26,1.0,0.08033808335693005
27,1.0,0.4735994642642152
28,0.0,0.01318732694719782
29,0.0,0.9502861077194497
30,0.0,0.49761291105415395
31,1.0,0.07965766977536182
32,1.0,0.08143796743736964
33,1.0,0.40513618001892837
34,0.0,0.16775375618085153
35,1.0,0.8330407239835574
36,0.0,0.161688118368991
37,1.0,0.28906939979778734
38,1.0,0.4371066360541235
39,0.0,0.744837903604746
40,0.0,0.3055386504590336
41,0.0,0.9124466902179144
42,1.0,0.8724033771464047
43,0.0,0.026492521847781614
44,1.0,0.1413844663148861
45,0.0,0.14552262933855542
46,0.0,0.7696275389927112
47,1.0,0.7021162398300527
48,1.0,0.19860875290349544
49,1.0,0.6839954042736687
50,0.0,0.15540744468643486
51,1.0,0.12071678863217339
52,1.0,0.8220747646012795
53,1.0,0.2984913794257399
54,1.0,0.8416636553512478
55,0.0,0.3929184159199175
56,1.0,0.2212848249440812
57,0.0,0.28973601437871577
58,0.0,0.6233926774715361
59,0.0,0.7628335583095716
60,1.0,0.022929160617633948
61,1.0,0.8272687264588804
62,1.0,0.9641276979227684
63,1.0,0.3398617055288623
64,1.0,0.7130024675656839
65,1.0,0.3746778685646489
66,1.0,0.36450723397126616
67,1.0,0.09614716340039486
68,1.0,0.4736916305130795
69,0.0,0.7692566971104149
70,1.0,0.6577182956130075
71,0.0,0.20934592375791117
72,1.0,0.22078269172342535
73,1.0,0.5761732477148597
74,0.0,0.06143918692903427
75,0.0,0.9750637495657709
76,1.0,0.07603949310300429
77,0.0,0.33400439583056873
78,0.0,0.48647206181631975
79,1.0,0.5528489614474561
80,1.0,0.6722251682287866
81,0.0,0.46618846308230355
82,1.0,0.4353066181822882
83,1.0,0.227401617728491
84,0.0,0.910266140482003
85,0.0,0.8869731909239277
86,0.0,0.42172708414872084
87,0.0,0.7452535851885519
88,0.0,0.5489944419811005
89,0.0,0.5772128469747364
