Id,Type,Threshold
0,1.0,0.7867754006159815
1,0.0,0.9760803662947409
2,0.0,0.36572263706544184
3,1.0,0.7140171287661388
4,1.0,0.9637411085958594
5,1.0,0.16820685662493307
6,1.0,0.491318153511345
7,0.0,0.6648846237028335
8,1.0,0.3034122128138941
9,0.0,0.800246965137716
10,0.0,0.7807805060295905
11,0.0,0.8024561481219492
12,0.0,0.6315005014881843
13,0.0,0.1048463868138867
14,1.0,0.9474851465054457
15,0.0,0.31555058422858595
16,1.0,0.04513240153635101
17,0.0,0.25278035921503816
18,1.0,0.6907370637350811
19,1.0,0.20017113557815724
20,0.0,0.4894762378147466
21,1.0,0.31762282257421715
22,1.0,0.6250108759246298
23,0.0,0.6286193887138234
24,0.0,0.30207886307210163
25,0.0,0.8427225793601587
26,0.0,0.3004175325679468
27,1.0,0.8944939870238766
28,1.0,0.9385921539554472
29,0.0,0.9864308613553793
30,1.0,0.672192039127291
31,1.0,0.7980580552644789
32,1.0,0.34625721613809735
33,1.0,0.8514289146407146
34,1.0,0.022501342620651177
35,1.0,0.1855502059596773
36,0.0,0.2542472926199596
37,0.0,0.5241298057253432
38,0.0,0.7905047629704413
39,0.0,0.7595212933394547
40,0.0,0.0480107654736911
41,0.0,0.42194784638762795
42,0.0,0.02090697766351657
43,0.0,0.9962445076000883
44,0.0,0.31316823062527555
45,1.0,0.8743113161925875
46,1.0,0.011339112123666117
47,0.0,0.3313721700507919
48,1.0,0.6332589524699236
49,1.0,0.11674663321363188
50,0.0,0.5347168912704369
51,0.0,0.6108324307968487
52,1.0,0.9764673100003258
53,0.0,0.08253306003413818
54,0.0,0.03683503674115107
55,1.0,0.5754511946805472
56,1.0,0.2753983043699
57,0.0,0.9683308390397419
58,0.0,0.12423772142578127
59,0.0,0.28436570595939037
60,1.0,0.209677590314861
61,1.0,0.23170480627990397
62,1.0,0.5226892615979549
63,1.0,0.9523490092070246
64,0.0,0.3605199717301415
65,1.0,0.8627661030761794
66,0.0,0.8051647146522852
67,1.0,0.05225281770055523
68,0.0,0.2890856837388055
69,0.0,0.27027261408574976
70,0.0,0.1821510423403665
71,1.0,0.5368995472967293
72,1.0,0.7019941576067865
73,1.0,0.5735788881476993
74,0.0,0.2353061251374825
75,1.0,0.9946292462679722
76,1.0,0.13893888772185659
77,0.0,0.2738565871170031
78,1.0,0.4190041434633668
79,0.0,0.3819960291487373
80,0.0,0.02526698103221947
81,1.0,0.8067103402595549
82,1.0,0.21176743266236953
83,1.0,0.5969838536652664
84,0.0,0.024088932743374203
85,0.0,0.9026303684011358
86,1.0,0.022980426748877902
87,0.0,0.02874859000892316
88,0.0,0.515409135476957
89,0.0,0.22153457433978463
90,1.0,0.983547726346374
91,1.0,0.1518626409397299
92,0.0,0.10582172658815603
93,0.0,0.9615984868579093
94,0.0,0.7028306381193071
95,1.0,0.8437065380357732
96,1.0,0.47914931443335107
97,1.0,0.25972972194469557
98,1.0,0.9868328145086765
99,1.0,0.1442687206330714
100,0.0,0.5060289958872346
101,0.0,0.694764461178798
102,0.0,0.6400635407767893
103,0.0,0.32418206296292007
104,1.0,0.7991745472247141
105,0.0,0.518355470495361
106,1.0,0.8112647847927397
107,1.0,0.3594939514629901
108,1.0,0.4413669586485012
109,0.0,0.7740619729674656
110,0.0,0.8458644284904724
111,1.0,0.9124989459580023
112,0.0,0.7426081141202819
113,1.0,0.9695174079261921
114,1.0,0.8893029614670851
115,0.0,0.33914704495123416
116,1.0,0.5926419770695918
117,1.0,0.9572143976562406
118,0.0,0.6112561403615403
119,1.0,0.5101000025641835
120,0.0,0.5623547251022989
121,1.0,0.9602079113559533
122,1.0,0.1657043883126803
123,0.0,0.5610591998557628
124,0.0,0.3915988755141525
125,1.0,0.43957921829484514
126,1.0,0.24011899629022093
127,0.0,0.31772743620405264
128,1.0,0.7547798815534612
129,0.0,0.12728315994650719
130,0.0,0.9192696561912184
131,1.0,0.28137695134018503
132,0.0,0.4988045333118162
133,0.0,0.6602299098045531
134,1.0,0.6711385138411344
135,0.0,0.8329922702549853
136,0.0,0.48771679164128645
137,1.0,0.5248836135474867
138,0.0,0.8699584304889443
139,0.0,0.40677069506931685
140,0.0,0.6390530867825568
141,1.0,0.43677482296822745
142,0.0,0.911563624312768
143,0.0,0.9140731212022918
144,1.0,0.4035773657803069
145,1.0,0.4105202582267078
146,1.0,0.9890607604419432
147,1.0,0.20402432199955312
148,1.0,0.18504227331894108
149,0.0,0.030853927042632012
150,1.0,0.859373992171831
151,0.0,0.06072968134198975
152,0.0,0.36406512808594815
153,0.0,0.9831666855048766
154,1.0,0.07436189463960885
155,1.0,0.10426879469838413
156,1.0,0.9470178954884787
157,0.0,0.3127198840244727
158,1.0,0.8632702118741833
159,0.0,0.5326869022302783
160,0.0,0.2815380325802006
161,1.0,0.26994735590346763
162,0.0,0.5816875976594184
163,0.0,0.8850548028878167
164,1.0,0.10549412643911837
165,1.0,0.6914041700373597
166,1.0,0.8903408901978458
167,1.0,0.9316964971741549
168,1.0,0.39763843573811397
169,1.0,0.6999217230076638
170,1.0,0.9200122194875351
171,0.0,0.35628464702905016
172,0.0,0.06475956870903876
173,1.0,0.385538329895154
174,1.0,0.31606840166738115
175,0.0,0.9596384723648986
176,1.0,0.26271112275202957
177,1.0,0.1062605769234719
178,0.0,0.480921093634753
179,1.0,0.18193825840130873
180,0.0,0.7900224072775724
181,0.0,0.14440630549052602
182,1.0,0.2516378978004845
183,0.0,0.7344592908047003
184,0.0,0.49299120522710915
185,1.0,0.614335622845088
186,0.0,0.5502436817397586
187,1.0,0.8060629997163519
188,0.0,0.919901219123368
189,0.0,0.5262652564509106
190,0.0,0.20273868292279662
191,1.0,0.19582444245560326
192,0.0,0.6460526001342651
193,1.0,0.9753155614760977
194,0.0,0.5667266067016528
195,0.0,0.17113202602123767
196,1.0,0.09786758895293557
197,0.0,0.6005907705980986
198,1.0,0.48609759237240424
199,1.0,0.7579426830742383
