Id,Threshold,Type
0,-0.4913437327441823,0
1,0.8683758403513112,0
2,2.886290506690383,1
3,1.134172891882983,0
4,0.7803347827132007,1
5,0.15860192609143003,0
6,1.0528972677714057,0
7,0.4200446756415661,1
8,1.0994273721983703,0
9,-1.4431682727882862,1
10,-1.303873325964131,1
11,2.1499246310186697,0
12,-0.5883239196143305,0
13,-1.548656606298538,0
14,-0.6811415713456954,0
15,0.07086613926172805,0
16,1.081656687735684,1
17,-1.3134739413873517,0
18,2.623132440273302,1
19,-0.04291164216257502,1
20,2.7412949934884496,1
21,-1.5197665025318567,0
22,3.265853159291878,0
23,-0.4636701972110261,1
24,0.13372726610636712,0
25,1.3905746178730747,1
26,2.093222934657621,1
27,-0.6231292818909431,0
28,0.7300900952137256,0
29,0.11297975092776393,1
30,0.03180227478990418,0
31,0.053907636735017465,0
32,-0.30889913347662407,1
33,1.1561875581887666,1
34,-0.15676614240156486,0
35,-0.385451830786639,0
36,0.7514572787858199,0
37,-1.4852170976892414,1
38,-0.3082047135597734,1
39,-0.007451052595385476,1
40,0.3298808756180644,0
41,0.19738948180558938,0
42,0.16910341103811943,0
43,-1.667384127250328,1
44,0.02974612637745277,1
45,0.34902023431954565,1
46,1.074974021348775,1
47,-0.7580755713586469,1
48,-0.36392817147397777,1
49,0.9519624212764192,0
50,0.5615693320844128,1
51,0.61508088421356,1
52,-0.21344831502082323,0
53,-1.9085907879824495,0
54,-0.5817960611494415,1
55,0.3996937562194108,1
56,-0.8355457275213959,1
57,-1.183004225707475,1
58,0.66599790104622,1
59,-0.26682745338037966,1
60,-0.24354264843241732,0
61,1.0686133398060655,1
62,-3.373845004897604,1
63,0.622207261213878,0
64,2.51854816432504,1
65,-1.4896442320335652,0
66,-0.4735421694118102,0
67,0.25883098818623546,1
68,0.8039392205483507,1
69,-2.21970398182473,1
70,-1.867760507683768,0
71,0.2691979289584491,0
72,-2.076744175126466,1
73,-0.9936507126210153,1
74,0.4180618358539555,0
75,-0.14106089096593402,0
76,-1.1407491364530313,1
77,0.9597008107269669,0
78,1.1951474528983455,1
79,-1.0070929964746085,1
80,-0.08127413936170148,0
81,1.08647327644286,1
82,-0.95559253871588,0
83,1.4965578451542478,0
84,-0.8104257579040732,1
85,0.6499870010131604,1
86,-1.832860089670394,1
87,-0.027669131233300327,0
88,0.8133071188530719,0
89,-0.8824634516862837,1
90,1.2476998272830657,0
91,-2.188954049972576,0
92,-0.3377306751014876,1
93,0.1687190286783743,0
94,-1.4637741006443854,1
95,0.8980381732206314,1
96,0.5945288092893213,1
97,-1.7315656940541635,0
98,-1.198456574818592,1
99,-1.4812066924530256,0
100,1.2850121208329977,0
101,0.14265898983304245,0
102,-0.20417745081002805,1
103,0.577146898977231,1
104,-1.0095831687028274,1
105,-0.19031472767296959,1
106,-1.5284870991934953,1
107,-0.3586822623568511,0
108,-0.9759024558262253,0
109,0.006108870323197648,0
110,-0.05296283973174199,1
111,2.106712173485759,0
112,0.5551861261944347,0
113,1.3407994716329146,1
114,-0.9560826329213093,1
115,-1.0048932360356404,0
116,0.19697146899759044,0
117,1.980430807465707,0
118,-0.39036840960668856,0
119,1.5751554639696415,0
120,-0.17234153505181446,1
121,-1.080234073872332,0
122,0.05925622533135069,1
123,-0.5385397033273884,0
124,-0.5673015134599769,1
125,1.554889755508813,1
126,0.06312086933404744,0
127,-1.898447263607227,0
128,0.5397054432131329,0
129,0.46100994583628213,0
130,-0.7134259463092384,1
131,-0.4240457138694269,1
132,0.4281622667585263,0
133,-0.3407714137075172,0
134,0.6222491777861445,1
135,-0.22130350149612518,0
136,1.672760368316928,0
137,0.8859459436802605,1
138,2.262426670911225,1
139,1.0731642811052429,1
140,0.9766805333169896,0
141,-0.8686024256081857,0
142,-0.5138307591503425,0
143,-0.5921487487491782,1
144,1.4686736268502154,0
145,0.6663950948999027,1
146,0.9804930246560197,1
147,1.2743209093665417,1
148,2.690374680380554,1
149,-0.053890352739588664,1
150,-0.12541255022054953,1
151,-0.2046662726856908,0
152,1.1655153342433866,0
153,0.05204697830860356,0
154,0.7131072280463774,1
155,1.3241775551431327,1
156,0.7511278318839966,1
157,0.7349298227636643,1
158,-0.9923697853178534,0
159,-0.4302145290653465,0
160,1.3804591839240414,0
161,-1.067756423795873,1
162,1.2026097387441421,0
163,0.28728053554200145,1
164,-1.0976797237619453,0
165,-1.2834737060810355,1
166,1.2950724755643432,1
167,0.34257225613422054,0
168,0.3564967012058458,0
169,-1.5339252122744187,0
170,-0.45570106669739413,1
171,0.44289772958065554,1
172,0.750073187354372,1
173,-0.3071639976216708,1
174,1.0066434398571824,0
175,0.3043814809211461,0
176,0.7526468486512705,1
177,-0.5111618062160707,1
178,-0.372644039992378,0
179,-0.1224077206122519,0
180,0.17395289212262566,1
181,-0.5747105591502513,0
182,0.9579337578440432,0
183,0.5660027311479481,1
184,-0.8464509151176036,1
185,-1.766399791140034,1
186,-0.2612683910117556,1
187,-0.5722969795873654,1
188,0.9614082011004599,1
189,0.9930950504603177,0
190,-0.428163345984201,1
191,1.481553693645555,0
192,-0.18999178986909535,1
193,-1.0901676255942438,1
194,0.24409443565112784,1
195,0.8341382678625702,0
196,-0.12111864687741981,0
197,0.194480404422729,0
198,-0.6437404344554015,0
199,0.4308997810426754,1
200,1.0179747786916564,1
201,0.030065203151305224,1
202,1.3944781928568446,1
203,1.316582995103306,0
204,1.7282207639247076,1
205,-0.014195761506601274,1
206,-0.647631248897512,0
207,2.478467101382968,1
208,0.01721329712369676,0
209,0.3205942147174829,1
210,-1.0114983039403176,1
211,0.5681548936772707,1
212,0.8031922172019346,0
213,-0.1076996652565284,1
214,-1.736927718480776,0
215,-2.0742536763670913,0
216,-0.43935575493277207,0
217,-0.7892961698094066,1
218,-0.10361963693075134,0
219,0.584501263482575,1
220,-0.24787062616529262,0
221,0.19237383801591593,1
222,-0.49803690796423244,1
