gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.9,0,0,4,6,20,6,1,4,3,2
0.9,0,1,1,6,16,5,0,3,1,3
0.9,0,2,138,3,87,3,61,0,74,0
0.9,0,3,0,2,5,4,0,1,0,1
0.9,0,4,20,4,80,11,11,2,8,1
0.9,0,5,18,7,79,7,9,3,8,3
0.9,0,6,9,9,12,5,2,2,1,1
0.9,0,7,5,5,3,3,0,0,0,0
0.9,0,8,17,2,76,5,10,1,7,1
0.9,0,9,0,3,4,3,0,1,0,2
0.9,0,10,99,5,79,10,50,0,44,0
0.9,0,11,70,4,78,4,29,2,39,0
0.9,0,12,102,5,79,2,56,1,42,0
0.9,0,13,5,5,15,4,3,2,2,3
0.9,0,14,0,3,48,4,0,2,0,1
0.9,0,15,0,8,9,3,0,6,0,2
0.9,0,16,23,5,77,6,12,2,10,2
0.9,0,17,134,4,75,5,67,0,63,0
0.9,0,18,125,3,85,5,53,0,69,0
0.9,0,19,126,3,79,4,63,0,60,0
0.9,0,20,135,6,74,7,71,0,59,1
0.9,0,21,49,2,76,0,21,1,27,0
0.9,0,22,130,4,82,9,66,0,60,0
0.9,0,23,2,2,58,7,2,0,0,2
0.9,0,24,19,7,78,8,10,3,7,2
0.9,0,25,0,2,23,9,0,0,0,2
0.9,0,26,83,4,79,6,32,0,48,1
0.9,0,27,9,3,14,4,2,0,4,0
0.9,0,28,138,7,81,2,70,0,61,0
0.9,0,29,0,5,12,3,0,4,0,1
0.9,0,30,99,4,77,6,57,0,38,0
0.9,0,31,45,5,84,4,18,2,25,1
0.9,0,32,112,3,73,4,63,0,46,0
0.9,0,33,90,5,76,2,48,1,39,1
0.9,0,34,3,2,20,5,3,1,0,1
0.9,0,35,8,5,47,3,3,2,5,3
0.9,0,36,122,2,79,5,65,0,55,0
0.9,0,37,143,3,80,6,66,0,74,0
0.9,0,38,6,5,17,7,1,2,2,0
0.9,0,39,3,4,28,8,0,2,2,1
0.9,0,40,7,5,29,3,4,2,1,1
0.9,0,41,99,9,78,5,48,2,45,1
0.9,0,42,146,5,80,4,81,0,60,0
0.9,0,43,5,2,64,5,2,1,2,0
0.9,0,44,8,1,21,6,5,1,3,0
0.9,0,45,0,1,13,4,0,0,0,1
0.9,0,46,6,8,16,6,2,4,3,3
0.9,0,47,139,8,80,6,60,0,71,0
0.9,0,48,5,3,33,6,1,1,3,1
0.9,0,49,136,4,78,4,74,0,58,0
0.9,0,50,4,2,81,2,4,1,0,1
0.9,0,51,6,12,64,6,1,4,3,6
0.9,0,52,147,4,77,4,79,0,64,0
0.9,0,53,10,3,73,4,4,1,4,0
0.9,0,54,0,3,12,8,0,1,0,2
0.9,0,55,0,11,13,5,0,7,0,4
0.9,0,56,1,3,37,5,0,2,1,1
0.9,0,57,92,3,74,3,36,0,54,1
0.9,0,58,28,5,86,9,16,0,9,2
0.9,0,59,6,7,71,5,2,5,2,0
0.9,0,60,5,8,55,6,0,3,4,4
0.9,0,61,0,1,62,11,0,0,0,1
0.9,0,62,0,2,31,3,0,1,0,1
0.9,0,63,57,5,84,10,26,1,29,2
0.9,0,64,0,5,5,1,0,2,0,3
0.9,0,65,3,3,44,4,0,2,2,0
0.9,0,66,138,10,73,6,68,0,60,0
0.9,0,67,72,4,74,2,40,1,30,1
0.9,0,68,84,8,76,0,34,0,43,1
0.9,0,69,0,4,6,4,0,3,0,1
0.9,0,70,14,7,21,6,5,1,6,3
0.9,0,71,141,6,74,6,57,0,78,0
0.9,0,72,82,4,85,5,42,0,37,1
0.9,0,73,131,4,81,4,69,0,58,0
0.9,0,74,3,7,46,4,1,2,1,4
0.9,0,75,118,8,74,4,48,0,62,0
0.9,0,76,13,6,80,3,6,2,6,3
0.9,0,77,0,5,18,4,0,1,0,4
0.9,0,78,95,5,84,6,40,0,51,1
0.9,0,79,6,6,8,5,0,0,0,0
0.9,0,80,0,2,5,5,0,1,0,1
0.9,0,81,9,9,14,12,0,0,0,0
0.9,0,82,0,7,17,3,0,5,0,2
0.9,0,83,0,4,14,5,0,2,0,2
0.9,0,84,140,6,86,5,71,0,63,0
0.9,0,85,140,1,76,2,75,0,64,0
0.9,0,86,135,4,77,8,71,0,60,0
0.9,0,87,4,8,13,5,1,4,2,3
0.9,0,88,33,9,81,4,14,6,18,2
0.9,0,89,0,3,4,3,0,1,0,2
0.9,0,90,11,11,6,6,0,0,0,0
0.9,0,91,3,5,53,3,2,4,1,1
0.9,0,92,135,2,73,9,61,0,72,0
0.9,0,93,96,4,76,3,43,1,51,1
0.9,0,94,20,3,51,5,10,0,8,1
0.9,0,95,129,4,80,3,58,1,68,0
0.9,0,96,5,5,22,6,4,2,0,2
0.9,0,97,0,4,9,1,0,2,0,2
0.9,0,98,134,4,77,6,56,0,74,0
0.9,0,99,122,4,81,6,66,0,53,1
0.9,0,100,131,7,83,11,56,1,69,0
0.9,0,101,5,6,23,4,2,3,1,1
0.9,0,102,123,3,75,9,63,0,57,0
0.9,0,103,14,6,23,3,6,1,4,1
0.9,0,104,2,5,42,4,1,4,0,0
0.9,0,105,134,4,78,4,71,0,59,0
0.9,0,106,136,5,80,4,58,0,73,0
0.9,0,107,12,10,85,2,5,6,7,4
0.9,0,108,4,4,3,3,0,0,0,0
0.9,0,109,3,6,35,6,2,3,0,2
0.9,0,110,138,4,79,4,59,0,75,0
0.9,0,111,19,4,80,9,6,2,12,1
0.9,0,112,121,6,77,3,48,0,67,0
0.9,0,113,115,4,76,3,52,0,60,1
0.9,0,114,60,6,80,6,25,1,30,0
0.9,0,115,6,6,7,5,1,2,2,1
0.9,0,116,70,7,75,3,41,2,26,2
0.9,0,117,65,3,76,7,32,1,32,1
0.9,0,118,135,11,80,4,69,0,55,0
0.9,0,119,102,5,82,4,48,0,49,0
0.9,0,120,136,3,76,3,60,0,73,0
0.9,0,121,146,11,77,8,61,0,74,0
0.9,0,122,135,10,85,10,54,0,72,1
0.9,0,123,3,5,48,4,3,2,0,3
0.9,0,124,97,3,81,10,42,1,53,0
0.9,0,125,37,7,81,10,17,1,16,2
0.9,0,126,150,10,78,6,75,0,65,0
0.9,0,127,67,6,74,7,38,3,27,1
0.9,0,128,138,3,79,6,62,0,73,0
0.9,0,129,137,5,80,2,71,0,61,0
0.9,0,130,75,3,77,3,28,0,45,1
0.9,0,131,5,6,5,5,0,0,0,1
0.9,0,132,0,2,11,3,0,0,0,2
0.9,0,133,100,8,77,3,55,1,39,1
0.9,0,134,108,3,81,3,57,0,48,0
0.9,0,135,31,6,80,5,20,3,9,1
0.9,0,136,2,3,7,7,0,1,0,0
0.9,0,137,106,4,81,6,52,0,50,0
0.9,0,138,0,5,10,8,0,3,0,2
0.9,0,139,137,8,80,0,58,0,71,0
0.9,0,140,35,5,82,11,16,0,16,2
0.9,0,141,28,2,83,4,13,2,15,0
0.9,0,142,0,6,15,3,0,4,0,2
0.9,0,143,8,6,59,6,2,4,5,1
0.9,0,144,57,2,78,4,33,1,23,0
0.9,0,145,74,7,76,7,28,2,41,0
0.9,0,146,135,7,73,7,74,0,54,0
0.9,0,147,17,5,73,2,6,2,9,1
0.9,0,148,131,6,79,1,53,0,72,0
0.9,0,149,10,5,12,7,3,0,2,0
0.9,0,150,12,3,56,8,7,0,5,3
0.9,0,151,7,5,75,5,4,1,2,3
0.9,0,152,137,7,84,4,74,0,56,0
0.9,0,153,150,4,73,3,64,0,82,0
0.9,0,154,144,3,80,4,65,0,76,0
0.9,0,155,8,6,5,2,1,0,1,0
0.9,0,156,39,9,79,3,21,1,11,1
0.9,0,157,4,4,6,5,1,1,0,0
0.9,0,158,115,3,76,5,51,0,62,1
0.9,0,159,120,4,80,3,67,0,49,0
0.9,0,160,125,5,79,4,59,0,61,0
0.9,0,161,5,4,55,6,2,3,3,1
0.9,0,162,25,10,71,8,9,4,12,2
0.9,0,163,8,6,8,5,1,0,1,0
0.9,0,164,8,2,88,7,5,0,3,2
0.9,0,165,139,6,74,5,60,0,73,0
0.9,0,166,140,1,82,4,61,0,78,0
0.9,0,167,0,4,7,8,0,3,0,1
0.9,0,168,137,6,81,3,71,0,60,0
0.9,0,169,133,13,71,3,67,1,54,0
0.9,0,170,4,4,73,6,1,3,3,1
0.9,0,171,0,2,29,4,0,0,0,2
0.9,0,172,63,7,86,6,33,1,26,2
0.9,0,173,14,4,76,5,5,0,7,2
0.9,0,174,122,4,80,2,60,0,58,0
0.9,0,175,75,3,85,6,34,0,39,1
0.9,0,176,68,5,83,1,38,0,26,1
0.9,0,177,98,8,78,4,43,0,48,1
0.9,0,178,78,5,82,5,44,0,30,1
0.9,0,179,4,2,82,5,4,1,0,1
0.9,0,180,34,10,80,3,19,3,12,4
0.9,0,181,37,4,77,2,18,1,18,2
0.9,0,182,11,4,75,4,6,1,4,2
0.9,0,183,0,2,3,4,0,2,0,0
0.9,0,184,10,6,6,4,2,0,2,0
0.9,0,185,143,5,79,4,61,0,77,0
0.9,0,186,138,4,84,3,73,0,61,0
0.9,0,187,3,6,46,10,2,4,1,2
0.9,0,188,97,8,82,5,43,0,47,1
0.9,0,189,15,5,79,5,5,2,9,2
0.9,0,190,135,5,81,8,60,0,70,0
0.9,0,191,19,5,88,7,8,1,10,3
0.9,0,192,0,4,64,6,0,1,0,3
0.9,0,193,137,4,76,5,74,0,59,0
0.9,0,194,28,8,74,8,12,3,13,2
0.9,0,195,55,2,75,6,29,2,26,0
0.9,0,196,138,2,72,5,75,0,61,0
0.9,0,197,84,7,68,4,47,1,32,1
0.9,0,198,108,2,84,4,60,1,47,0
0.9,0,199,3,6,38,7,0,3,2,2
0.9,1,0,7,4,49,4,2,3,5,1
0.9,1,1,51,5,78,4,22,0,24,0
0.9,1,2,12,7,56,8,4,3,6,2
0.9,1,3,34,9,86,3,14,2,16,3
0.9,1,4,9,4,21,3,4,1,2,0
0.9,1,5,63,6,73,5,24,0,33,0
0.9,1,6,110,5,74,7,55,1,51,0
0.9,1,7,63,5,79,7,29,0,30,1
0.9,1,8,11,5,27,4,5,1,2,0
0.9,1,9,6,4,74,4,3,2,3,2
0.9,1,10,0,4,30,6,0,2,0,2
0.9,1,11,141,5,85,4,67,0,69,0
0.9,1,12,23,11,42,6,12,4,6,2
0.9,1,13,140,7,82,6,68,0,65,0
0.9,1,14,100,2,74,5,45,0,53,0
0.9,1,15,24,8,88,3,10,1,12,5
0.9,1,16,0,6,61,5,0,4,0,2
0.9,1,17,19,11,10,9,3,0,5,0
0.9,1,18,21,5,90,5,11,0,8,3
0.9,1,19,28,5,78,6,9,1,16,1
0.9,1,20,44,4,76,0,17,2,27,2
0.9,1,21,135,3,81,8,57,0,75,0
0.9,1,22,2,5,7,7,0,2,0,1
0.9,1,23,143,9,75,8,65,0,69,0
0.9,1,24,115,9,75,6,55,1,52,0
0.9,1,25,42,5,84,2,18,1,23,3
0.9,1,26,0,6,10,3,0,3,0,3
0.9,1,27,112,5,72,2,53,0,56,2
0.9,1,28,139,6,74,4,65,0,68,0
0.9,1,29,45,4,76,4,18,1,25,1
0.9,1,30,19,7,83,3,10,2,7,3
0.9,1,31,0,3,18,5,0,2,0,1
0.9,1,32,34,5,78,0,14,0,17,2
0.9,1,33,37,3,77,2,22,0,12,0
0.9,1,34,0,4,30,3,0,3,0,1
0.9,1,35,139,4,88,4,69,0,66,0
0.9,1,36,14,11,6,4,2,0,1,0
0.9,1,37,6,5,3,3,1,0,0,0
0.9,1,38,0,3,57,4,0,3,0,0
0.9,1,39,5,5,9,7,0,0,0,0
0.9,1,40,35,2,83,7,13,1,22,1
0.9,1,41,6,8,9,8,0,1,0,1
0.9,1,42,137,1,76,0,72,0,64,0
0.9,1,43,123,7,70,3,55,0,61,0
0.9,1,44,95,8,82,2,43,1,45,0
0.9,1,45,133,3,77,6,65,0,65,0
0.9,1,46,84,2,76,2,43,0,39,0
0.9,1,47,5,9,20,3,2,5,1,2
0.9,1,48,131,7,77,4,67,0,57,0
0.9,1,49,79,2,81,6,36,0,41,0
0.9,1,50,139,3,76,6,68,0,68,0
0.9,1,51,0,5,6,1,0,1,0,4
0.9,1,52,136,4,78,4,70,0,62,0
0.9,1,53,106,6,76,5,48,0,52,0
0.9,1,54,8,5,12,5,3,0,1,1
0.9,1,55,138,9,81,4,60,0,69,0
0.9,1,56,142,8,75,5,66,0,68,0
0.9,1,57,128,8,75,7,59,0,61,0
0.9,1,58,5,5,3,3,0,0,0,0
0.9,1,59,3,4,6,3,0,1,0,0
0.9,1,60,136,8,76,8,60,0,68,0
0.9,1,61,31,5,75,4,12,1,16,1
0.9,1,62,18,5,79,4,9,2,7,1
0.9,1,63,11,8,47,7,7,4,3,3
0.9,1,64,138,2,81,7,65,0,71,0
0.9,1,65,7,5,75,1,2,3,4,1
0.9,1,66,32,1,78,6,16,0,15,0
0.9,1,67,128,5,78,7,61,0,62,0
0.9,1,68,0,4,10,5,0,0,0,4
0.9,1,69,13,7,12,4,1,0,5,0
0.9,1,70,139,2,75,7,69,0,68,0
0.9,1,71,133,2,77,3,68,0,63,0
0.9,1,72,73,4,83,4,32,1,39,1
0.9,1,73,0,5,14,4,0,3,0,2
0.9,1,74,0,4,11,3,0,2,0,2
0.9,1,75,97,4,81,7,42,1,52,0
0.9,1,76,137,6,71,6,69,0,62,0
0.9,1,77,117,6,77,6,57,0,56,2
0.9,1,78,115,1,74,3,55,0,59,0
0.9,1,79,0,8,21,9,0,4,0,4
0.9,1,80,117,4,77,3,56,0,57,0
0.9,1,81,5,6,38,5,1,4,3,1
0.9,1,82,13,3,32,6,7,0,4,1
0.9,1,83,5,4,60,1,2,1,1,1
0.9,1,84,134,2,76,2,67,0,65,0
0.9,1,85,124,3,81,5,58,1,64,0
0.9,1,86,0,5,13,5,0,4,0,1
0.9,1,87,141,7,75,3,65,0,69,0
0.9,1,88,16,7,19,3,7,1,4,1
0.9,1,89,0,8,34,5,0,5,0,3
0.9,1,90,8,3,50,7,2,1,5,1
0.9,1,91,23,3,80,3,7,0,13,0
0.9,1,92,14,7,70,7,9,5,4,1
0.9,1,93,5,1,76,4,2,0,3,1
0.9,1,94,104,6,75,4,50,1,49,0
0.9,1,95,37,3,84,3,16,0,18,0
0.9,1,96,22,4,84,8,10,1,10,1
0.9,1,97,3,3,73,5,2,1,1,2
0.9,1,98,127,4,76,3,56,0,67,0
0.9,1,99,6,6,16,9,2,2,1,1
0.9,1,100,111,8,77,6,50,0,53,0
0.9,1,101,127,4,81,3,63,1,61,0
0.9,1,102,118,5,74,2,55,0,59,1
0.9,1,103,139,4,73,3,70,0,65,0
0.9,1,104,119,8,78,2,54,1,58,0
0.9,1,105,0,2,18,9,0,1,0,1
0.9,1,106,128,6,82,6,65,0,57,0
0.9,1,107,136,4,78,4,69,0,63,0
