gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.7,0,0,195,199,167,199,0,2,0,2
0.7,0,1,183,199,182,199,0,10,0,6
0.7,0,2,197,199,199,199,0,1,0,1
0.7,0,3,179,199,187,199,0,9,0,11
0.7,0,4,191,199,197,199,0,6,0,2
0.7,0,5,196,199,198,199,0,2,0,1
0.7,0,6,178,199,183,199,0,13,0,8
0.7,0,7,188,199,181,199,0,5,0,6
0.7,0,8,182,199,197,199,0,12,0,5
0.7,0,9,178,199,192,199,0,7,0,14
0.7,0,10,189,199,179,199,0,7,0,3
0.7,0,11,182,199,198,199,0,6,0,11
0.7,0,12,185,199,185,199,0,8,0,6
0.7,0,13,180,199,186,199,0,7,0,12
0.7,0,14,199,199,199,199,0,0,0,0
0.7,0,15,191,199,174,199,0,3,0,5
0.7,0,16,187,199,195,199,0,6,0,6
0.7,0,17,190,199,197,199,0,4,0,5
0.7,0,18,184,199,190,199,0,7,0,8
0.7,0,19,188,199,186,199,0,6,0,5
0.7,0,20,186,199,175,199,0,9,0,4
0.7,0,21,179,199,192,199,0,11,0,9
0.7,0,22,181,199,190,199,0,10,0,8
0.7,0,23,180,199,189,199,0,9,0,10
0.7,0,24,192,199,173,199,0,4,0,3
0.7,0,25,191,199,192,199,0,2,0,6
0.7,0,26,199,199,199,199,0,0,0,0
0.7,0,27,199,199,199,199,0,0,0,0
0.7,0,28,173,199,190,199,0,15,0,11
0.7,0,29,182,199,174,199,0,11,0,6
0.7,0,30,182,199,179,199,0,11,0,6
0.7,0,31,184,199,186,199,0,7,0,8
0.7,0,32,195,199,195,199,0,2,0,2
0.7,0,33,176,199,179,199,0,12,0,11
0.7,0,34,186,199,171,199,0,5,0,8
0.7,0,35,199,199,171,199,0,0,0,0
0.7,0,36,177,199,188,199,0,14,0,8
0.7,0,37,198,199,198,199,0,0,0,1
0.7,0,38,192,199,172,199,0,3,0,4
0.7,0,39,179,199,182,199,0,13,0,7
0.7,0,40,199,199,199,199,0,0,0,0
