gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.7,0,0,199,199,187,199,0,0,0,0
-0.7,0,1,199,199,198,199,0,0,0,0
-0.7,0,2,199,199,196,199,0,0,0,0
-0.7,0,3,199,199,199,199,0,0,0,0
-0.7,0,4,199,199,197,199,0,0,0,0
-0.7,0,5,183,199,186,199,0,5,0,11
-0.7,0,6,179,199,183,199,0,7,0,13
-0.7,0,7,199,199,197,199,0,0,0,0
-0.7,0,8,199,199,195,199,0,0,0,0
-0.7,0,9,191,199,183,199,0,1,0,7
-0.7,0,10,185,199,190,199,0,5,0,9
-0.7,0,11,197,199,186,199,0,1,0,1
-0.7,0,12,192,199,193,199,0,2,0,5
-0.7,0,13,196,199,191,199,0,2,0,1
-0.7,0,14,191,199,192,199,0,3,0,5
-0.7,0,15,186,199,192,199,0,4,0,9
-0.7,0,16,195,199,176,199,0,1,0,3
-0.7,0,17,169,199,195,199,0,14,0,16
-0.7,0,18,199,199,198,199,0,0,0,0
-0.7,0,19,199,199,198,199,0,0,0,0
-0.7,0,20,199,199,199,199,0,0,0,0
-0.7,0,21,199,199,199,199,0,0,0,0
-0.7,0,22,199,199,198,199,0,0,0,0
-0.7,0,23,199,199,195,199,0,0,0,0
-0.7,0,24,199,199,199,199,0,0,0,0
-0.7,0,25,199,199,181,199,0,0,0,0
-0.7,0,26,197,199,195,199,0,0,0,2
-0.7,0,27,199,199,199,199,0,0,0,0
-0.7,0,28,199,199,186,199,0,0,0,0
-0.7,0,29,199,199,199,199,0,0,0,0
-0.7,0,30,177,199,197,199,0,14,0,8
-0.7,0,31,199,199,193,199,0,0,0,0
-0.7,0,32,183,199,190,199,0,9,0,7
-0.7,0,33,180,199,195,199,0,9,0,10
-0.7,0,34,199,199,198,199,0,0,0,0
-0.7,0,35,199,199,197,199,0,0,0,0
-0.7,0,36,199,199,197,199,0,0,0,0
-0.7,0,37,199,199,191,199,0,0,0,0
-0.7,0,38,179,199,187,199,0,5,0,15
-0.7,0,39,188,199,191,199,0,1,0,10
-0.7,0,40,189,199,177,199,0,1,0,9
-0.7,0,41,199,199,197,199,0,0,0,0
-0.7,0,42,184,199,187,199,0,5,0,10
-0.7,0,43,199,199,190,199,0,0,0,0
-0.7,0,44,199,199,199,199,0,0,0,0
-0.7,0,45,199,199,193,199,0,0,0,0
-0.7,0,46,199,199,199,199,0,0,0,0
-0.7,0,47,183,199,189,199,0,9,0,7
-0.7,0,48,199,199,197,199,0,0,0,0
-0.7,0,49,199,199,193,199,0,0,0,0
-0.7,0,50,199,199,198,199,0,0,0,0
-0.7,0,51,199,199,195,199,0,0,0,0
-0.7,0,52,190,199,192,199,0,5,0,4
-0.7,0,53,199,199,196,199,0,0,0,0
-0.7,0,54,199,199,197,199,0,0,0,0
-0.7,0,55,199,199,199,199,0,0,0,0
-0.7,0,56,191,199,191,199,0,3,0,5
-0.7,0,57,199,199,189,199,0,0,0,0
