gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.9,0,0,94,199,150,199,0,51,0,54
-0.9,0,1,162,199,142,199,0,17,0,20
-0.9,0,2,136,199,142,199,0,37,0,26
-0.9,0,3,140,199,177,199,0,29,0,30
-0.9,0,4,110,199,142,199,0,40,0,49
-0.9,0,5,103,199,163,199,0,50,0,46
-0.9,0,6,178,199,125,199,0,9,0,12
-0.9,0,7,120,199,163,199,0,32,0,47
-0.9,0,8,103,199,144,199,0,41,0,55
-0.9,0,9,117,199,136,199,0,42,0,40
-0.9,0,10,188,199,123,199,0,4,0,7
-0.9,0,11,148,199,138,199,0,31,0,20
-0.9,0,12,113,199,142,199,0,43,0,43
-0.9,0,13,128,199,143,199,0,38,0,33
-0.9,0,14,127,199,141,199,0,37,0,35
-0.9,0,15,104,199,148,199,0,42,0,53
-0.9,0,16,99,199,153,199,0,46,0,54
-0.9,0,17,199,199,119,199,0,0,0,0
-0.9,0,18,129,199,145,199,0,27,0,43
-0.9,0,19,96,199,144,199,0,66,0,37
-0.9,0,20,113,199,172,199,0,48,0,38
-0.9,0,21,188,199,122,199,0,4,0,7
-0.9,0,22,93,199,164,199,0,47,0,59
-0.9,0,23,147,199,144,199,0,28,0,24
-0.9,0,24,145,199,143,199,0,26,0,28
-0.9,0,25,199,199,199,199,0,0,0,0
-0.9,0,26,172,199,128,199,0,14,0,13
-0.9,0,27,90,199,146,199,0,45,0,64
-0.9,0,28,171,199,120,199,0,10,0,18
-0.9,0,29,108,199,156,199,0,48,0,43
-0.9,0,30,199,199,128,199,0,0,0,0
-0.9,0,31,130,199,143,199,0,34,0,35
-0.9,0,32,173,199,123,199,0,9,0,17
-0.9,0,33,141,199,136,199,0,30,0,28
-0.9,0,34,199,199,132,199,0,0,0,0
-0.9,0,35,156,199,129,199,0,16,0,27
-0.9,0,36,124,199,141,199,0,36,0,39
-0.9,0,37,116,199,150,199,0,46,0,37
-0.9,0,38,118,199,149,199,0,42,0,39
-0.9,0,39,144,199,132,199,0,20,0,35
-0.9,0,40,111,199,140,199,0,39,0,49
-0.9,0,41,131,199,140,199,0,41,0,27
-0.9,0,42,142,199,137,199,0,28,0,29
-0.9,0,43,145,199,135,199,0,31,0,23
-0.9,0,44,199,199,199,199,0,0,0,0
-0.9,0,45,126,199,145,199,0,45,0,28
-0.9,0,46,130,199,129,199,0,28,0,41
-0.9,0,47,115,199,148,199,0,45,0,39
-0.9,0,48,81,199,150,199,0,47,0,71
-0.9,0,49,199,199,132,199,0,0,0,0
-0.9,0,50,146,199,133,199,0,18,0,35
-0.9,0,51,110,199,145,199,0,52,0,37
-0.9,0,52,131,199,139,199,0,30,0,38
-0.9,0,53,199,199,134,199,0,0,0,0
-0.9,0,54,154,199,135,199,0,22,0,23
-0.9,0,55,132,199,140,199,0,34,0,33
-0.9,0,56,124,199,149,199,0,48,0,27
-0.9,0,57,151,199,141,199,0,28,0,20
-0.9,0,58,199,199,199,199,0,0,0,0
-0.9,0,59,109,199,143,199,0,47,0,43
-0.9,0,60,178,199,128,199,0,11,0,10
-0.9,0,61,124,199,133,199,0,34,0,41
-0.9,0,62,158,199,143,199,0,23,0,18
-0.9,0,63,199,199,116,199,0,0,0,0
-0.9,0,64,178,199,131,199,0,9,0,12
-0.9,0,65,102,199,161,199,0,48,0,49
-0.9,0,66,151,199,144,199,0,26,0,22
-0.9,0,67,158,199,125,199,0,14,0,27
-0.9,0,68,114,199,132,199,0,43,0,42
-0.9,0,69,114,199,142,199,0,47,0,38
-0.9,0,70,137,199,132,199,0,31,0,31
-0.9,0,71,175,199,113,199,0,8,0,16
-0.9,0,72,145,199,143,199,0,28,0,26
-0.9,0,73,158,199,137,199,0,23,0,18
-0.9,0,74,151,199,141,199,0,27,0,21
-0.9,0,75,154,199,137,199,0,20,0,25
-0.9,0,76,161,199,124,199,0,16,0,22
-0.9,0,77,124,199,138,199,0,33,0,42
-0.9,0,78,138,199,131,199,0,31,0,30
-0.9,0,79,87,199,153,199,0,46,0,66
-0.9,0,80,115,199,139,199,0,51,0,33
-0.9,0,81,86,199,132,199,0,51,0,62
-0.9,0,82,162,199,142,199,0,20,0,17
-0.9,0,83,155,199,126,199,0,18,0,26
-0.9,0,84,125,199,147,199,0,27,0,47
-0.9,0,85,177,199,133,199,0,5,0,17
-0.9,0,86,168,199,119,199,0,13,0,18
-0.9,0,87,160,199,138,199,0,16,0,23
-0.9,0,88,199,199,125,199,0,0,0,0
-0.9,0,89,160,199,137,199,0,20,0,19
-0.9,0,90,131,199,139,199,0,40,0,28
-0.9,0,91,119,199,144,199,0,46,0,34
-0.9,0,92,130,199,149,199,0,44,0,25
-0.9,0,93,120,199,144,199,0,42,0,37
-0.9,0,94,93,199,144,199,0,58,0,48
-0.9,0,95,162,199,135,199,0,22,0,15
-0.9,0,96,101,199,147,199,0,43,0,55
-0.9,0,97,95,199,151,199,0,57,0,47
-0.9,0,98,125,199,145,199,0,34,0,40
-0.9,0,99,112,199,136,199,0,53,0,34
-0.9,0,100,150,199,126,199,0,23,0,26
-0.9,0,101,159,199,125,199,0,18,0,22
-0.9,0,102,166,199,126,199,0,13,0,20
-0.9,0,103,151,199,126,199,0,19,0,29
-0.9,0,104,102,199,146,199,0,56,0,41
-0.9,0,105,92,199,141,199,0,40,0,67
-0.9,0,106,112,199,139,199,0,35,0,52
-0.9,0,107,138,199,163,199,0,26,0,35
-0.9,0,108,176,199,123,199,0,7,0,16
-0.9,0,109,171,199,119,199,0,8,0,20
-0.9,0,110,155,199,139,199,0,27,0,17
-0.9,0,111,153,199,129,199,0,18,0,28
-0.9,0,112,119,199,133,199,0,35,0,45
-0.9,0,113,102,199,163,199,0,52,0,45
-0.9,0,114,102,199,135,199,0,38,0,59
-0.9,0,115,162,199,130,199,0,18,0,19
-0.9,0,116,159,199,121,199,0,18,0,22
-0.9,0,117,145,199,135,199,0,20,0,34
-0.9,0,118,92,199,138,199,0,49,0,58
-0.9,0,119,151,199,126,199,0,20,0,28
-0.9,0,120,103,199,148,199,0,54,0,42
-0.9,0,121,157,199,128,199,0,18,0,24
-0.9,0,122,198,199,121,199,0,0,0,1
-0.9,0,123,131,199,172,199,0,32,0,36
-0.9,0,124,124,199,136,199,0,27,0,48
-0.9,0,125,101,199,145,199,0,41,0,57
-0.9,0,126,128,199,138,199,0,31,0,40
-0.9,0,127,199,199,199,199,0,0,0,0
-0.9,0,128,164,199,119,199,0,13,0,22
-0.9,0,129,113,199,135,199,0,41,0,45
-0.9,0,130,139,199,145,199,0,38,0,22
-0.9,0,131,113,199,136,199,0,48,0,38
-0.9,0,132,105,199,152,199,0,53,0,41
-0.9,0,133,196,199,121,199,0,0,0,3
-0.9,0,134,127,199,143,199,0,43,0,29
-0.9,0,135,126,199,167,199,0,41,0,32
-0.9,0,136,117,199,144,199,0,39,0,43
-0.9,0,137,150,199,120,199,0,21,0,28
-0.9,0,138,105,199,134,199,0,44,0,50
-0.9,0,139,141,199,141,199,0,28,0,30
-0.9,0,140,136,199,142,199,0,27,0,36
-0.9,0,141,198,199,121,199,0,1,0,0
-0.9,0,142,199,199,125,199,0,0,0,0
-0.9,0,143,136,199,139,199,0,34,0,29
-0.9,0,144,161,199,140,199,0,23,0,15
-0.9,0,145,119,199,141,199,0,49,0,31
-0.9,0,146,172,199,124,199,0,13,0,14
-0.9,0,147,108,199,147,199,0,40,0,51
-0.9,0,148,199,199,116,199,0,0,0,0
-0.9,0,149,106,199,145,199,0,52,0,41
-0.9,0,150,98,199,158,199,0,61,0,40
-0.9,0,151,113,199,140,199,0,36,0,50
-0.9,0,152,199,199,199,199,0,0,0,0
-0.9,0,153,199,199,127,199,0,0,0,0
-0.9,0,154,179,199,114,199,0,6,0,14
-0.9,0,155,167,199,129,199,0,16,0,16
-0.9,0,156,144,199,143,199,0,31,0,24
-0.9,0,157,84,199,153,199,0,50,0,65
-0.9,0,158,112,199,144,199,0,35,0,52
-0.9,0,159,159,199,131,199,0,21,0,19
-0.9,0,160,132,199,133,199,0,27,0,40
-0.9,0,161,95,199,149,199,0,58,0,46
-0.9,0,162,92,199,142,199,0,42,0,65
-0.9,0,163,104,199,148,199,0,58,0,37
-0.9,0,164,190,199,124,199,0,3,0,6
-0.9,0,165,196,199,124,199,0,2,0,1
-0.9,0,166,147,199,138,199,0,25,0,27
-0.9,0,167,129,199,145,199,0,38,0,32
-0.9,0,168,100,199,153,199,0,41,0,58
-0.9,0,169,123,199,133,199,0,30,0,46
-0.9,0,170,166,199,130,199,0,20,0,13
-0.9,0,171,111,199,171,199,0,53,0,35
-0.9,0,172,162,199,129,199,0,20,0,17
-0.9,0,173,170,199,133,199,0,14,0,15
-0.9,0,174,171,199,116,199,0,12,0,16
-0.9,0,175,167,199,125,199,0,14,0,18
-0.9,0,176,107,199,143,199,0,48,0,44
-0.9,0,177,134,199,143,199,0,40,0,25
-0.9,0,178,107,199,150,199,0,54,0,38
-0.9,0,179,167,199,127,199,0,15,0,17
-0.9,0,180,131,199,144,199,0,30,0,38
-0.9,0,181,86,199,150,199,0,59,0,54
-0.9,0,182,133,199,132,199,0,39,0,27
-0.9,0,183,99,199,167,199,0,57,0,43
-0.9,0,184,199,199,140,199,0,0,0,0
-0.9,0,185,142,199,141,199,0,29,0,28
-0.9,0,186,143,199,135,199,0,26,0,30
-0.9,0,187,91,199,147,199,0,48,0,60
-0.9,0,188,105,199,157,199,0,45,0,49
-0.9,0,189,160,199,132,199,0,15,0,24
-0.9,0,190,152,199,131,199,0,21,0,26
-0.9,0,191,78,199,148,199,0,66,0,55
-0.9,0,192,184,199,130,199,0,5,0,10
-0.9,0,193,179,199,124,199,0,7,0,13
-0.9,0,194,141,199,140,199,0,28,0,30
-0.9,0,195,128,199,140,199,0,43,0,28
-0.9,0,196,173,199,126,199,0,17,0,9
-0.9,0,197,159,199,137,199,0,16,0,24
-0.9,0,198,117,199,169,199,0,50,0,32
-0.9,0,199,195,199,125,199,0,2,0,2
-0.9,1,0,198,199,198,199,0,0,0,1
-0.9,1,1,199,199,198,199,0,0,0,0
-0.9,1,2,199,199,199,199,0,0,0,0
-0.9,1,3,189,199,197,199,0,6,0,4
-0.9,1,4,199,199,197,199,0,0,0,0
-0.9,1,5,199,199,198,199,0,0,0,0
-0.9,1,6,199,199,199,199,0,0,0,0
-0.9,1,7,198,199,197,199,0,0,0,1
-0.9,1,8,199,199,198,199,0,0,0,0
-0.9,1,9,199,199,199,199,0,0,0,0
-0.9,1,10,199,199,199,199,0,0,0,0
-0.9,1,11,199,199,199,199,0,0,0,0
-0.9,1,12,199,199,198,199,0,0,0,0
-0.9,1,13,199,199,199,199,0,0,0,0
-0.9,1,14,199,199,198,199,0,0,0,0
-0.9,1,15,190,199,193,199,0,4,0,5
-0.9,1,16,199,199,199,199,0,0,0,0
-0.9,1,17,199,199,198,199,0,0,0,0
-0.9,1,18,199,199,198,199,0,0,0,0
-0.9,1,19,199,199,199,199,0,0,0,0
-0.9,1,20,199,199,199,199,0,0,0,0
-0.9,1,21,199,199,199,199,0,0,0,0
-0.9,1,22,199,199,199,199,0,0,0,0
-0.9,1,23,199,199,199,199,0,0,0,0
-0.9,1,24,199,199,199,199,0,0,0,0
-0.9,1,25,199,199,199,199,0,0,0,0
-0.9,1,26,199,199,198,199,0,0,0,0
-0.9,1,27,199,199,198,199,0,0,0,0
-0.9,1,28,199,199,198,199,0,0,0,0
-0.9,1,29,198,199,197,199,0,1,0,0
-0.9,1,30,199,199,198,199,0,0,0,0
-0.9,1,31,199,199,199,199,0,0,0,0
-0.9,1,32,199,199,198,199,0,0,0,0
-0.9,1,33,199,199,199,199,0,0,0,0
-0.9,1,34,199,199,199,199,0,0,0,0
-0.9,1,35,199,199,198,199,0,0,0,0
-0.9,1,36,199,199,199,199,0,0,0,0
-0.9,1,37,199,199,199,199,0,0,0,0
-0.9,1,38,199,199,198,199,0,0,0,0
-0.9,1,39,199,199,199,199,0,0,0,0
-0.9,1,40,199,199,198,199,0,0,0,0
-0.9,1,41,199,199,199,199,0,0,0,0
-0.9,1,42,199,199,199,199,0,0,0,0
-0.9,1,43,197,199,198,199,0,0,0,2
-0.9,1,44,199,199,199,199,0,0,0,0
-0.9,1,45,199,199,198,199,0,0,0,0
-0.9,1,46,199,199,198,199,0,0,0,0
-0.9,1,47,199,199,199,199,0,0,0,0
-0.9,1,48,199,199,199,199,0,0,0,0
-0.9,1,49,199,199,199,199,0,0,0,0
-0.9,1,50,199,199,199,199,0,0,0,0
-0.9,1,51,199,199,189,199,0,0,0,0
-0.9,1,52,199,199,197,199,0,0,0,0
-0.9,1,53,199,199,199,199,0,0,0,0
-0.9,1,54,199,199,199,199,0,0,0,0
-0.9,1,55,199,199,199,199,0,0,0,0
-0.9,1,56,199,199,199,199,0,0,0,0
-0.9,1,57,199,199,198,199,0,0,0,0
-0.9,1,58,199,199,198,199,0,0,0,0
-0.9,1,59,199,199,199,199,0,0,0,0
-0.9,1,60,199,199,199,199,0,0,0,0
-0.9,1,61,186,199,189,199,0,2,0,11
-0.9,1,62,199,199,199,199,0,0,0,0
-0.9,1,63,199,199,198,199,0,0,0,0
-0.9,1,64,199,199,199,199,0,0,0,0
-0.9,1,65,199,199,199,199,0,0,0,0
-0.9,1,66,194,199,194,199,0,2,0,3
-0.9,1,67,199,199,198,199,0,0,0,0
