gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-1.0,0,0,199,199,198,199,0,0,0,0
-1.0,0,1,199,199,196,199,0,0,0,0
-1.0,0,2,199,199,198,199,0,0,0,0
-1.0,0,3,199,199,199,199,0,0,0,0
-1.0,0,4,199,199,193,199,0,0,0,0
-1.0,0,5,199,199,198,199,0,0,0,0
-1.0,0,6,199,199,191,199,0,0,0,0
-1.0,0,7,199,199,197,199,0,0,0,0
-1.0,0,8,199,199,199,199,0,0,0,0
-1.0,0,9,186,199,195,199,0,8,0,5
-1.0,0,10,199,199,196,199,0,0,0,0
-1.0,0,11,199,199,196,199,0,0,0,0
-1.0,0,12,199,199,197,199,0,0,0,0
-1.0,0,13,199,199,198,199,0,0,0,0
-1.0,0,14,190,199,176,199,0,3,0,6
-1.0,0,15,180,199,183,199,0,0,0,19
-1.0,0,16,199,199,184,199,0,0,0,0
-1.0,0,17,199,199,197,199,0,0,0,0
-1.0,0,18,199,199,198,199,0,0,0,0
-1.0,0,19,199,199,199,199,0,0,0,0
-1.0,0,20,199,199,199,199,0,0,0,0
-1.0,0,21,199,199,199,199,0,0,0,0
-1.0,0,22,192,199,196,199,0,3,0,4
-1.0,0,23,199,199,198,199,0,0,0,0
-1.0,0,24,177,199,177,199,0,5,0,17
-1.0,0,25,199,199,198,199,0,0,0,0
-1.0,0,26,174,199,182,199,0,10,0,15
-1.0,0,27,199,199,199,199,0,0,0,0
-1.0,0,28,199,199,198,199,0,0,0,0
-1.0,0,29,196,199,193,199,0,2,0,1
-1.0,0,30,179,199,195,199,0,12,0,8
-1.0,0,31,199,199,195,199,0,0,0,0
-1.0,0,32,196,199,197,199,0,1,0,2
-1.0,0,33,199,199,196,199,0,0,0,0
-1.0,0,34,199,199,184,199,0,0,0,0
-1.0,0,35,199,199,198,199,0,0,0,0
-1.0,0,36,199,199,196,199,0,0,0,0
-1.0,0,37,199,199,197,199,0,0,0,0
-1.0,0,38,199,199,198,199,0,0,0,0
-1.0,0,39,199,199,196,199,0,0,0,0
-1.0,0,40,192,199,194,199,0,4,0,3
-1.0,0,41,192,199,196,199,0,3,0,4
-1.0,0,42,199,199,198,199,0,0,0,0
-1.0,0,43,197,199,182,199,0,1,0,1
-1.0,0,44,199,199,195,199,0,0,0,0
-1.0,0,45,199,199,195,199,0,0,0,0
-1.0,0,46,184,199,187,199,0,5,0,10
-1.0,0,47,172,199,184,199,0,10,0,17
-1.0,0,48,193,199,190,199,0,2,0,4
-1.0,0,49,184,199,192,199,0,6,0,9
-1.0,0,50,199,199,198,199,0,0,0,0
-1.0,0,51,199,199,196,199,0,0,0,0
-1.0,0,52,199,199,199,199,0,0,0,0
-1.0,0,53,183,199,177,199,0,6,0,10
-1.0,0,54,170,199,184,199,0,16,0,13
-1.0,0,55,181,199,181,199,0,11,0,7
-1.0,0,56,199,199,199,199,0,0,0,0
-1.0,0,57,176,199,188,199,0,12,0,11
-1.0,0,58,194,199,198,199,0,1,0,4
-1.0,0,59,176,199,191,199,0,13,0,10
-1.0,0,60,171,199,181,199,0,15,0,13
-1.0,0,61,172,199,178,199,0,14,0,13
-1.0,0,62,199,199,198,199,0,0,0,0
-1.0,0,63,169,199,188,199,0,16,0,14
-1.0,0,64,170,199,187,199,0,18,0,11
-1.0,0,65,194,199,190,199,0,3,0,2
-1.0,0,66,199,199,199,199,0,0,0,0
-1.0,0,67,178,199,178,199,0,10,0,11
-1.0,0,68,199,199,198,199,0,0,0,0
-1.0,0,69,178,199,174,199,0,3,0,18
-1.0,0,70,199,199,199,199,0,0,0,0
-1.0,0,71,199,199,197,199,0,0,0,0
-1.0,0,72,199,199,199,199,0,0,0,0
-1.0,0,73,199,199,198,199,0,0,0,0
-1.0,0,74,199,199,196,199,0,0,0,0
-1.0,0,75,197,199,176,199,0,1,0,1
-1.0,0,76,191,199,191,199,0,2,0,6
-1.0,0,77,171,199,178,199,0,7,0,21
-1.0,0,78,193,199,192,199,0,4,0,2
-1.0,0,79,180,199,178,199,0,2,0,17
-1.0,0,80,182,199,192,199,0,8,0,9
-1.0,0,81,197,199,196,199,0,1,0,1
-1.0,0,82,190,199,178,199,0,5,0,4
-1.0,0,83,199,199,196,199,0,0,0,0
-1.0,0,84,199,199,198,199,0,0,0,0
-1.0,0,85,174,199,193,199,0,11,0,14
-1.0,0,86,198,199,198,199,0,1,0,0
-1.0,0,87,186,199,181,199,0,5,0,8
-1.0,0,88,199,199,195,199,0,0,0,0
-1.0,0,89,199,199,199,199,0,0,0,0
-1.0,0,90,184,199,193,199,0,6,0,9
-1.0,0,91,199,199,195,199,0,0,0,0
-1.0,0,92,179,199,183,199,0,3,0,17
-1.0,0,93,199,199,198,199,0,0,0,0
-1.0,0,94,191,199,198,199,0,1,0,7
-1.0,0,95,173,199,180,199,0,14,0,12
-1.0,0,96,199,199,198,199,0,0,0,0
-1.0,0,97,199,199,178,199,0,0,0,0
-1.0,0,98,199,199,197,199,0,0,0,0
-1.0,0,99,199,199,178,199,0,0,0,0
-1.0,0,100,199,199,198,199,0,0,0,0
-1.0,0,101,190,199,191,199,0,3,0,6
-1.0,0,102,199,199,197,199,0,0,0,0
-1.0,0,103,199,199,199,199,0,0,0,0
-1.0,0,104,173,199,191,199,0,15,0,11
-1.0,0,105,199,199,195,199,0,0,0,0
-1.0,0,106,199,199,197,199,0,0,0,0
-1.0,0,107,199,199,199,199,0,0,0,0
-1.0,0,108,167,199,190,199,0,16,0,16
-1.0,0,109,199,199,198,199,0,0,0,0
-1.0,0,110,198,199,193,199,0,1,0,0
-1.0,0,111,199,199,197,199,0,0,0,0
-1.0,0,112,199,199,197,199,0,0,0,0
-1.0,0,113,186,199,188,199,0,6,0,7
-1.0,0,114,199,199,199,199,0,0,0,0
-1.0,0,115,191,199,196,199,0,4,0,4
-1.0,0,116,199,199,198,199,0,0,0,0
